,_id,coc,con,brc,brn,OC,BC,BCM,MBC,SC,SCA,ST
39,6452f7164492547a9de13fe1,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",RA,ROBOTICS AND AUTOMATION (SS),2103,2746,4769,4584,14413,14429,
40,6452f7164492547a9de13fe2,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",RP,RUBBER AND PLASTIC TECHNOLOGY,18271,33119,21767,35225,54406,54649,64572
41,6452f7164492547a9de13fe3,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),49183,105367,95668,72737,95816,89103,
42,6452f7164492547a9de13fe4,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CE,CIVIL  ENGINEERING,101438,102755,146038,148344,142633,,
43,6452f7164492547a9de13fe5,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CF,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),45485,110233,100178,76908,100905,126240,
44,6452f7164492547a9de13fe6,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CH,CHEMICAL  ENGINEERING,103748,136866,146506,151163,152246,,116136
45,6452f7164492547a9de13fe7,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CS,COMPUTER SCIENCE AND ENGINEERING,33272,83563,79939,70979,84630,109901,
46,6452f7164492547a9de13fe8,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CZ,CIVIL AND STRUCTUTURAL ENGINEERING,155597,,,,,,
47,6452f7164492547a9de13fe9,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,63393,104644,116806,82838,135784,,
48,6452f7164492547a9de13fea,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,108763,154713,136692,142692,154238,,
49,6452f7164492547a9de13feb,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,107622,151714,147295,151896,143632,,
50,6452f7164492547a9de13fec,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",IT,INFORMATION TECHNOLOGY,50340,90515,94634,77795,97904,155043,114719
51,6452f7164492547a9de13fed,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",ME,MECHANICAL ENGINEERING,129833,147754,,156001,146926,,151222
52,6452f7164492547a9de13fee,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",MM,MECHANICAL ENGINEERING (MANUFACTURING),148471,,,,,,
53,6452f7164492547a9de13fef,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",CS,COMPUTER SCIENCE AND ENGINEERING,24821,50053,38417,35084,79383,66749,
54,6452f7164492547a9de13ff0,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,40914,72712,58531,74098,121158,92468,
55,6452f7164492547a9de13ff1,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",IT,INFORMATION TECHNOLOGY,30082,57563,65953,54258,85732,87597,
56,6452f7164492547a9de13ff2,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",ME,MECHANICAL ENGINEERING,118027,142281,,133098,,,
57,6452f7164492547a9de13ff3,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),154542,,,,,,
58,6452f7164492547a9de13ff4,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",CE,CIVIL  ENGINEERING,133015,,,,151389,,
59,6452f7164492547a9de13ffb,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",CS,COMPUTER SCIENCE AND ENGINEERING,38762,63734,87704,57042,72433,91327,
60,6452f7164492547a9de13ff5,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,64649,105077,92742,105536,123182,126814,119136
61,6452f7164492547a9de13ff6,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",IT,INFORMATION TECHNOLOGY,39779,67610,82387,71383,94803,88978,
62,6452f7164492547a9de13ff7,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",XC,CIVIL ENGINEERING (TAMIL MEDIUM),151237,,,,,,
63,6452f7164492547a9de13ff8,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",CS,COMPUTER SCIENCE AND ENGINEERING,34160,61598,67798,55419,113589,125822,
64,6452f7164492547a9de13ff9,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,65082,96375,109565,93975,142812,,
65,6452f7164492547a9de13ffa,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,109931,139344,,130170,142155,,
66,6452f7164492547a9de13ffc,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",ME,MECHANICAL ENGINEERING,151016,,,,,,
67,6452f7164492547a9de13ffd,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",CS,COMPUTER SCIENCE AND ENGINEERING,18502,46190,30809,33753,70424,92649,
68,6452f7164492547a9de13ffe,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,41310,64918,108074,54196,116667,,
69,6452f7164492547a9de13fff,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,66647,136157,127811,147930,153269,,
70,6452f7164492547a9de14000,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",ME,MECHANICAL ENGINEERING,111362,131795,132828,129437,141550,,
71,6452f7164492547a9de14001,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,83668,131010,93259,,145682,,
72,6452f7164492547a9de14002,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CE,CIVIL  ENGINEERING,146873,,,,,,
