,Unnamed: 0,_id,coc,con,brc,brn,OC,BC,BCM,MBC,SC,SCA,ST,year
0,0,62b0bac3705ac3b5decdd0e6,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",BY,Bio- Medical Engineering (SS),1496,2720.0,3672.0,4055.0,7906.0,25598.0,18804.0,2020
1,1,62b0bac3705ac3b5decdd0e5,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CE,Civil Engineering,2091,3291.0,3253.0,5369.0,7573.0,7796.0,9988.0,2020
2,2,62b0bac3705ac3b5decdd0ec,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CM,Computer Science and Engineering (SS),239,409.0,635.0,1182.0,4217.0,8033.0,5858.0,2020
3,3,62b0bac3705ac3b5decdd0ed,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CS,Computer Science and Engineering,35,105.0,176.0,364.0,1030.0,646.0,301.0,2020
4,4,62b0bac3705ac3b5decdd0e7,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EC,Electronics and Communication Engineering,163,434.0,1115.0,1039.0,2343.0,5412.0,3924.0,2020
5,5,62b0bac3705ac3b5decdd0ef,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EE,Electrical and Electronics Engineering,676,1223.0,860.0,1722.0,3794.0,2019.0,11168.0,2020
6,6,62b0bac3705ac3b5decdd0f0,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EM,Electronics and Communication Engg. (SS),653,1097.0,1770.0,2631.0,6257.0,17903.0,18794.0,2020
7,7,62b0bac3705ac3b5decdd0ee,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",GI,Geo-Informatics,3110,4640.0,7502.0,6162.0,13822.0,8711.0,9532.0,2020
8,8,62b0bac3705ac3b5decdd0f2,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IE,Industrial Engineering,3434,5026.0,5395.0,8790.0,14415.0,26821.0,,2020
9,9,62b0bac3705ac3b5decdd0e8,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IM,Information Tech. (SS),685,1123.0,1853.0,2525.0,8575.0,20447.0,15438.0,2020
10,10,62b0bac3705ac3b5decdd0e9,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MA,Material Science and Engineering (SS),4648,6217.0,9942.0,9889.0,19871.0,37865.0,,2020
11,11,62b0bac3705ac3b5decdd0ea,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",ME,Mechanical Engineering,1211,2100.0,2943.0,3610.0,6812.0,22994.0,11505.0,2020
12,12,62b0bac3705ac3b5decdd0eb,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MI,Mining Engineering,6172,8905.0,12475.0,12034.0,17256.0,33721.0,,2020
13,13,62b0bac3705ac3b5decdd0f1,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MN,Manufacturing Engineering,5115,6329.0,9642.0,9744.0,16326.0,36118.0,,2020
14,14,62b0bac3705ac3b5decdd0f3,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",PT,Printing Technology,9469,11148.0,16675.0,15583.0,17979.0,49368.0,,2020
15,15,62b0bac3705ac3b5decdd0f6,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",XC,Civil Engineering (Tamil Medium),12078,19415.0,19737.0,16546.0,29895.0,25217.0,,2020
16,16,62b0bac3705ac3b5decdd0f4,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",XM,Mechanical Engineering (Tamil Medium),10781,20055.0,29795.0,15003.0,21472.0,,42426.0,2020
17,17,62b0bac3705ac3b5decdd3c5,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",AP,Apparel Technology (SS),20011,23155.0,34778.0,29880.0,38390.0,65836.0,,2020
18,18,62b0bac3705ac3b5decdd3c6,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CH,Chemical Engineering,2006,3402.0,5500.0,7083.0,12613.0,34301.0,6683.0,2020
19,19,62b0bac3705ac3b5decdd3c8,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CL,Chemical Engineering (SS),3776,5288.0,6372.0,10591.0,23162.0,44832.0,,2020
20,20,62b0bac3705ac3b5decdd3c9,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CR,Ceramic Technology (SS),16621,23084.0,30974.0,25309.0,39858.0,61407.0,,2020
21,21,62b0bac3705ac3b5decdd3ca,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",FS,Food Technology (SS),5099,7072.0,8535.0,12014.0,13672.0,32101.0,54278.0,2020
22,22,62b0bac3705ac3b5decdd3cb,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",IB,Industrial Bio-Technology,1020,1995.0,5169.0,6773.0,12915.0,27935.0,,2020
23,23,62b0bac3705ac3b5decdd3cc,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",IS,Industrial Bio-Tech. (SS),1978,3055.0,6233.0,10050.0,16756.0,38634.0,,2020
24,24,62b0bac3705ac3b5decdd3ce,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",LE,Leather Technology,17083,20662.0,20709.0,27496.0,33309.0,57357.0,68140.0,2020
25,25,62b0bac3705ac3b5decdd3cd,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PM,Pharmaceutical Tech (SS),7634,10577.0,12524.0,18467.0,26166.0,45981.0,13521.0,2020
26,26,62b0bac3705ac3b5decdd3cf,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PP,Petroleum Engineering and Technology (SS),10477,14163.0,11868.0,18157.0,31237.0,50508.0,,2020
27,27,62b0bac3705ac3b5decdd3d0,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",TX,Textile Technology,12306,18543.0,24147.0,25677.0,35144.0,49643.0,44019.0,2020
28,28,62b0bac5705ac3b5decdd8c3,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",AE,Aeronautical Engineering,1267,2636.0,3701.0,4417.0,7099.0,20215.0,,2020
29,29,62b0bac5705ac3b5decdd8c4,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",AS,Automobile Engineering (SS),6702,8896.0,6627.0,13106.0,19127.0,40614.0,,2020
30,30,62b0bac5705ac3b5decdd8c5,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",AU,Automobile Engineering,4125,5596.0,5638.0,9046.0,13779.0,15749.0,26327.0,2020
31,31,62b0bac5705ac3b5decdd8c6,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CM,Computer Science and Engineering (SS),713,1169.0,1095.0,2219.0,6078.0,20295.0,16644.0,2020
32,32,62b0bac5705ac3b5decdd8c7,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CS,Computer Science and Engineering,351,536.0,903.0,1413.0,3461.0,6677.0,,2020
33,33,62b0bac5705ac3b5decdd8c9,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EC,Electronics and Communication Engineering,798,1172.0,2089.0,2732.0,4335.0,12988.0,7949.0,2020
34,34,62b0bac5705ac3b5decdd8c8,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EI,Electronics and Instrumentation Engineering,1956,2711.0,3998.0,5165.0,11927.0,26975.0,,2020
35,35,62b0bac5705ac3b5decdd8ca,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EM,Electronics and Communication Engg. (SS),1462,1830.0,3233.0,3850.0,11754.0,23181.0,51442.0,2020
36,36,62b0bac5705ac3b5decdd8cb,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",IM,Information Tech. (SS),1341,1700.0,2851.0,3536.0,12206.0,26450.0,28977.0,2020
37,37,62b0bac5705ac3b5decdd8cc,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",MF,Mechanical Engg. (SS),2275,3021.0,3857.0,5860.0,13591.0,29440.0,43109.0,2020
38,38,62b0bac5705ac3b5decdd8cd,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",PR,Production Engineering,5320,7037.0,7921.0,12236.0,19623.0,44445.0,40351.0,2020
39,39,62b0bac5705ac3b5decdd8ce,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",RP,Rubber and Plastic Tech.,9906,13592.0,25593.0,19604.0,28592.0,53765.0,71766.0,2020
40,40,62b0bac5705ac3b5decdda1b,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",AM,Computer Science and Engineering (AI and Machine Learning),47272,100744.0,87206.0,93888.0,101449.0,,,2020
41,41,62b0bac5705ac3b5decdda1c,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",BD,Computer Science and Engineering (Big Data Analytics),83121,110793.0,,90702.0,110333.0,,,2020
42,42,62b0bac5705ac3b5decdda1a,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CE,Civil Engineering,73443,98613.0,,97990.0,110023.0,84554.0,,2020
43,43,62b0bac5705ac3b5decdda1e,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CH,Chemical Engineering,53066,95118.0,,97996.0,107162.0,84204.0,,2020
44,44,62b0bac5705ac3b5decdda1d,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CS,Computer Science and Engineering,52324,94700.0,86877.0,79270.0,94895.0,63131.0,,2020
45,45,62b0bac5705ac3b5decdda1f,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CZ,Civil and Structural Engineering,91592,,,,,,,2020
46,46,62b0bac5705ac3b5decdda22,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EC,Electronics and Communication Engineering,55550,105043.0,103974.0,84384.0,100414.0,,,2020
47,47,62b0bac5705ac3b5decdda20,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EE,Electrical and Electronics Engineering,85812,107627.0,98808.0,108757.0,110194.0,,,2020
48,48,62b0bac5705ac3b5decdda21,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EI,Electronics and Instrumentation Engineering,107426,,,,,,,2020
49,49,62b0bac5705ac3b5decdda23,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",IT,Information Technology,68882,102011.0,96733.0,107663.0,98109.0,,,2020
50,50,62b0bac5705ac3b5decdda26,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",ME,Mechanical Engineering,85806,107876.0,100520.0,105434.0,104735.0,,,2020
51,51,62b0bac5705ac3b5decdda24,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",MM,Mechanical (Manufacturing),109520,,,,,,,2020
52,52,62b0bac3705ac3b5decdd0f5,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",CS,Computer Science and Engineering,32987,42232.0,82449.0,53262.0,69946.0,71850.0,,2020
53,53,62b0bac3705ac3b5decdd0f7,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",EC,Electronics and Communication Engineering,52569,90596.0,85657.0,71222.0,104237.0,68253.0,,2020
54,54,62b0bac3705ac3b5decdd0f8,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",IT,Information Technology,43399,62875.0,57781.0,59363.0,86597.0,88799.0,,2020
55,55,62b0bac3705ac3b5decdd0f9,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",ME,Mechanical Engineering,75256,97081.0,,105315.0,109935.0,101762.0,,2020
56,56,62b0bac3705ac3b5decdd0fa,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",XM,Mechanical Engineering (Tamil Medium),68331,,,,,,,2020
57,57,62b0bac3705ac3b5decdd0fb,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",CE,Civil Engineering,110575,,,,,,,2020
58,58,62b0bac3705ac3b5decdd0fc,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",CS,Computer Science and Engineering,36645,70344.0,106500.0,67238.0,80543.0,,,2020
59,59,62b0bac3705ac3b5decdd0fe,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",EC,Electronics and Communication Engineering,63143,109388.0,101066.0,101279.0,108086.0,,,2020
60,60,62b0bac3705ac3b5decdd0fd,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",IT,Information Technology,63519,77043.0,101275.0,71372.0,90093.0,,,2020
61,61,62b0bac3705ac3b5decdd0ff,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",XC,Civil Engineering (Tamil Medium),98100,,,,,,,2020
62,62,62b0bac3705ac3b5decdd101,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",CS,Computer Science and Engineering,49518,69900.0,,69052.0,90271.0,73471.0,,2020
63,63,62b0bac3705ac3b5decdd100,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",EC,Electronics and Communication Engineering,66103,92867.0,,102222.0,109098.0,,,2020
64,64,62b0bac3705ac3b5decdd102,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",EE,Electrical and Electronics Engineering,91157,104461.0,,104921.0,100436.0,,,2020
65,65,62b0bac3705ac3b5decdd103,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",ME,Mechanical Engineering,103626,,,,,,,2020
66,66,62b0bac3705ac3b5decdd104,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",XM,Mechanical Engineering (Tamil Medium),33466,,,,,,,2020
67,67,62b0bac3705ac3b5decdd105,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",CS,Computer Science and Engineering,27136,33624.0,64942.0,39312.0,54744.0,57426.0,55691.0,2020
68,68,62b0bac3705ac3b5decdd106,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EC,Electronics and Communication Engineering,32597,54366.0,69665.0,55513.0,97866.0,,95143.0,2020
69,69,62b0bac3705ac3b5decdd107,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EE,Electrical and Electronics Engineering,53852,87306.0,84117.0,81413.0,106817.0,,,2020
70,70,62b0bac3705ac3b5decdd108,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",ME,Mechanical Engineering,69652,99040.0,81575.0,108176.0,110298.0,,,2020
71,71,62b0bac3705ac3b5decdd109,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CE,Civil Engineering,106296,,,,,,,2020
72,72,62b0bac3705ac3b5decdd10b,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CS,Computer Science and Engineering,65340,106134.0,76347.0,109052.0,,,,2020
73,73,62b0bac3705ac3b5decdd10a,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EC,Electronics and Communication Engineering,75590,,,,,,,2020
74,74,62b0bac3705ac3b5decdd10c,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EE,Electrical and Electronics Engineering,86953,,,,,,,2020
75,75,62b0bac3705ac3b5decdd10d,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",IT,Information Technology,86750,88064.0,87654.0,108292.0,110822.0,,,2020
76,76,62b0bac3705ac3b5decdd10e,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",ME,Mechanical Engineering,97808,,,,,,,2020
77,77,62b0bac3705ac3b5decdd114,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",AE,Aeronautical Engineering,103905,,,,,,,2020
78,78,62b0bac3705ac3b5decdd10f,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",CE,Civil Engineering,107389,,,,,,,2020
79,79,62b0bac3705ac3b5decdd110,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",CS,Computer Science and Engineering,97937,108147.0,105800.0,,109596.0,,,2020
80,80,62b0bac3705ac3b5decdd111,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EC,Electronics and Communication Engineering,106556,,,,,,,2020
81,81,62b0bac3705ac3b5decdd112,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EE,Electrical and Electronics Engineering,106415,,,,,,,2020
82,82,62b0bac3705ac3b5decdd113,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EI,Electronics and Instrumentation Engineering,105080,,,,,,,2020
83,83,62b0bac3705ac3b5decdd115,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",IT,Information Technology,91683,,,,,,,2020
84,84,62b0bac3705ac3b5decdd117,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",TX,Textile Technology,108765,,,,,,,2020
85,85,62b0bac3705ac3b5decdd116,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH  Road, Thiruvallur District 631204",EC,Electronics and Communication Engineering,70839,,,,,,,2020
86,86,62b0bac3705ac3b5decdd119,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH  Road, Thiruvallur District 631204",FD,Food Technology,75064,,,,,,,2020
87,87,62b0bac3705ac3b5decdd118,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",AD,Artificial Intelligence and Data Science,69651,102523.0,,,,,,2020
88,88,62b0bac3705ac3b5decdd11b,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",BT,Bio Technology,39432,92276.0,53489.0,56444.0,110398.0,,,2020
89,89,62b0bac3705ac3b5decdd11a,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",CE,Civil Engineering,66092,,,,,,,2020
90,90,62b0bac3705ac3b5decdd11c,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",CS,Computer Science and Engineering,47214,79383.0,77823.0,101909.0,105765.0,,,2020
91,91,62b0bac3705ac3b5decdd11e,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EC,Electronics and Communication Engineering,94060,106716.0,,103346.0,107071.0,,,2020
92,92,62b0bac3705ac3b5decdd123,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EE,Electrical and Electronics Engineering,100270,,,,,,,2020
93,93,62b0bac3705ac3b5decdd11d,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",IT,Information Technology,62249,81881.0,88990.0,105805.0,98081.0,,,2020
94,94,62b0bac3705ac3b5decdd11f,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",ME,Mechanical Engineering,104637,,,,,,,2020
95,95,62b0bac3705ac3b5decdd125,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",MZ,Mechatronics Engineering,88379,,,,,,,2020
96,96,62b0bac3705ac3b5decdd120,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CB,Computer Science and Business System,22061,28888.0,27718.0,53207.0,103727.0,,,2020
97,97,62b0bac3705ac3b5decdd121,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,Computer Science and Engineering,14496,18893.0,30462.0,33079.0,64571.0,93670.0,,2020
98,98,62b0bac3705ac3b5decdd122,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,Electronics and Communication Engineering,24555,32721.0,55404.0,45265.0,81092.0,,,2020
99,99,62b0bac3705ac3b5decdd124,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EE,Electrical and Electronics Engineering,33634,47403.0,,49671.0,99635.0,,,2020
100,100,62b0bac3705ac3b5decdd126,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,Information Technology,19051,21342.0,45764.0,36802.0,66136.0,,,2020
101,101,62b0bac3705ac3b5decdd127,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",AD,Artificial Intelligence and Data Science,9929,14103.0,15174.0,35189.0,47736.0,108301.0,,2020
102,102,62b0bac3705ac3b5decdd12a,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CB,Computer Science and Business System,16492,20770.0,40199.0,38837.0,74411.0,,,2020
103,103,62b0bac3705ac3b5decdd128,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CE,Civil Engineering,46072,100435.0,,63717.0,72680.0,,,2020
104,104,62b0bac3705ac3b5decdd129,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,Computer Science and Engineering,6974,10138.0,26507.0,14868.0,41570.0,80223.0,57605.0,2020
105,105,62b0bac3705ac3b5decdd12b,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,Electronics and Communication Engineering,12313,15965.0,22334.0,24349.0,62128.0,36375.0,,2020
106,106,62b0bac3705ac3b5decdd12e,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EE,Electrical and Electronics Engineering,18485,30121.0,,34607.0,47866.0,,,2020
107,107,62b0bac3705ac3b5decdd12c,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EI,Electronics and Instrumentation Engineering,42428,66218.0,52703.0,109674.0,90750.0,,,2020
108,108,62b0bac3705ac3b5decdd12d,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,Information Technology,10735,14934.0,31323.0,22560.0,49041.0,,84148.0,2020
109,109,62b0bac3705ac3b5decdd12f,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",ME,Mechanical Engineering,22723,44193.0,39984.0,36417.0,82826.0,80589.0,,2020
110,110,62b0bac3705ac3b5decdd130,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CE,Civil Engineering,102212,,,,,,,2020
111,111,62b0bac3705ac3b5decdd132,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CS,Computer Science and Engineering,49522,65969.0,80907.0,89943.0,109346.0,,,2020
112,112,62b0bac3705ac3b5decdd131,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",EC,Electronics and Communication Engineering,77981,107223.0,105046.0,106058.0,93854.0,97197.0,,2020
113,113,62b0bac3705ac3b5decdd133,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",EE,Electrical and Electronics Engineering,110544,,,,,,,2020
114,114,62b0bac3705ac3b5decdd134,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",IT,Information Technology,49322,69909.0,61777.0,92624.0,75774.0,,,2020
115,115,62b0bac3705ac3b5decdd135,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",ME,Mechanical Engineering,110433,,,,,,,2020
116,116,62b0bac3705ac3b5decdd136,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",AD,Artificial Intelligence and Data Science,105184,,,,,,,2020
117,117,62b0bac3705ac3b5decdd137,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",CS,Computer Science and Engineering,84352,108946.0,,98445.0,96507.0,,,2020
118,118,62b0bac3705ac3b5decdd138,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",EC,Electronics and Communication Engineering,103449,,,,,,,2020
119,119,62b0bac3705ac3b5decdd139,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",EE,Electrical and Electronics Engineering,107919,,,,,,,2020
120,120,62b0bac3705ac3b5decdd13a,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",ME,Mechanical Engineering,86404,,,,,,,2020
121,121,62b0bac3705ac3b5decdd13b,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CS,Computer Science and Engineering,80626,103362.0,81828.0,107947.0,107897.0,,,2020
122,122,62b0bac3705ac3b5decdd13c,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EC,Electronics and Communication Engineering,107509,,,,,,,2020
123,123,62b0bac3705ac3b5decdd13d,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EE,Electrical and Electronics Engineering,110958,,,,,,,2020
124,124,62b0bac3705ac3b5decdd13f,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",ME,Mechanical Engineering,109206,,,,,,,2020
125,125,62b0bac3705ac3b5decdd13e,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",AD,Artificial Intelligence and Data Science,33561,52562.0,35100.0,69938.0,109101.0,103333.0,,2020
126,126,62b0bac3705ac3b5decdd140,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",BM,Bio- Medical Engineering,26006,37820.0,45854.0,57606.0,51557.0,69511.0,,2020
127,127,62b0bac3705ac3b5decdd141,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CB,Computer Science and Business System,54093,69873.0,64631.0,98570.0,109828.0,,,2020
