,_id,coc,con,brc,brn,OC,BC,BCM,MBCV,MBCDNC,MBC,SC,SCA,ST
0,62b0bb354825d977e44bfd82,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",BY,BIO MEDICAL ENGINEERING  (SS),1248,1998,2390,3397,7177,1420,8937,22463,26147
1,62b0bb354825d977e44bfd83,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CE,CIVIL  ENGINEERING,2326,3227,6363,5193,6612,2527,7316,23541,43295
2,62b0bb354825d977e44bfd84,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CM,COMPUTER SCIENCE AND ENGINEERING (SS),175,260,631,771,501,312,2940,3853,5838
3,62b0bb354825d977e44bfd85,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CS,COMPUTER SCIENCE AND ENGINEERING,29,111,388,172,196,67,551,2101,3779
4,62b0bb354825d977e44bfd87,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,218,332,789,870,962,368,1680,4067,3514
5,62b0bb354825d977e44bfd86,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,809,1297,2153,2085,2126,1046,5615,6509,5534
6,62b0bb354825d977e44bfd89,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),540,722,853,1684,1198,724,3760,8916,11789
7,62b0bb354825d977e44bfd8a,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",GI,GEO INFORMATICS,2648,3961,4374,4010,9158,2693,10811,22902,
8,62b0bb354825d977e44bfd88,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IE,INDUSTRIAL ENGINEERING,3983,5004,6580,7943,9213,4896,12535,29151,
9,62b0bb354825d977e44bfd8c,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IM,INFORMATION TECHNOLOGY (SS),470,720,1661,1362,880,856,4894,8754,3569
10,62b0bb354825d977e44bfd8b,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MA,MATERIAL SCIENCE AND ENGINEERING (SS),4125,5897,10642,13608,10752,5806,16965,52089,
11,62b0bb354825d977e44bfd8f,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",ME,MECHANICAL ENGINEERING,1493,2398,2896,5576,5097,2293,10380,13573,25853
12,62b0bb354825d977e44bfd8d,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MI,MINING ENGINEERING,6153,10139,9460,11284,10546,11969,19668,44774,
13,62b0bb354825d977e44bfd8e,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MN,MANUFACTURING ENGINEERING,5064,7088,13132,10327,10044,5666,15353,17201,48416
14,62b0bb354825d977e44bfd90,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",PT,PRINTING TECHNOLOGY,7762,11815,16817,15016,13838,11168,20410,36074,
15,62b0bb354825d977e44bfd93,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",XC,CIVIL ENGINEERING (TAMIL MEDIUM),12591,24175,34308,18225,30085,22879,36973,47907,
16,62b0bb354825d977e44bfd91,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),18045,22322,22709,28825,27935,,36264,40564,
17,62b0bb354825d977e44c0079,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",AP,APPAREL TECHNOLOGY (SS),13645,22334,30537,22989,23121,17325,43062,61533,
18,62b0bb354825d977e44c007a,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CH,CHEMICAL  ENGINEERING,2223,4117,,7771,8534,2494,11931,27624,10991
19,62b0bb354825d977e44c007b,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CL,CHEMICAL  ENGINEERING (SS),4534,5976,9973,10864,10830,4898,17334,,52866
20,62b0bb354825d977e44c007c,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CR,CERAMIC TECHNOLOGY (SS),15446,22104,19992,19395,25160,23826,40824,81005,
21,62b0bb354825d977e44c007d,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",FS,FOOD TECHNOLOGY (SS),4535,5880,8418,10188,11251,,17392,23813,
22,62b0bb354825d977e44c007e,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",IB,INDUSTRIAL BIO TECHNOLOGY,1010,2148,3981,2766,4836,,10124,18797,
23,62b0bb354825d977e44c007f,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",IS,INDUSTRIAL BIO TECHNOLOGY (SS),1877,2493,6394,5370,6182,7103,13535,34688,
24,62b0bb354825d977e44c0080,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",LE,LEATHER TECHNOLOGY,16382,22881,23928,25064,29622,25236,32867,36502,77574
25,62b0bb354825d977e44c0081,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PM,PHARMACEUTICAL TECHNOLOGY (SS),6295,9111,11238,15048,13316,11619,20362,42403,60120
26,62b0bb354825d977e44c0082,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PP,PETROLEUM ENGINEERING AND TECHNOLOGY (SS),12021,14158,14203,15807,14592,17887,23374,46392,
27,62b0bb354825d977e44c0083,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",TX,TEXTILE TECHNOLOGY,14856,18871,22985,23508,26376,18279,31952,62594,81510
28,62b0bb374825d977e44c0562,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",AE,AERONAUTICAL ENGINEERING,948,1898,2827,3222,3024,1770,7479,12147,
29,62b0bb374825d977e44c0563,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",AU,AUTOMOBILE ENGINEERING,4478,6926,7685,11841,13038,,14098,38061,39708
30,62b0bb374825d977e44c0564,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CM,COMPUTER SCIENCE AND ENGINEERING (SS),580,709,1669,1164,1496,825,4816,9750,11738
31,62b0bb374825d977e44c0565,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CS,COMPUTER SCIENCE AND ENGINEERING,362,493,1170,965,1097,364,3466,2563,
32,62b0bb374825d977e44c0566,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,795,970,2117,2162,2057,,4290,5798,14670
33,62b0bb374825d977e44c0567,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,1528,2048,2657,4835,3006,1759,7729,22906,20157
34,62b0bb374825d977e44c0568,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),1084,1268,2300,2640,2676,1163,6638,,16224
35,62b0bb374825d977e44c0569,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",IM,INFORMATION TECHNOLOGY (SS),949,1203,2135,2023,2379,1111,6522,11666,
36,62b0bb374825d977e44c056a,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",MF,MECHANICAL ENGINEERING (SS),2788,3424,5650,6342,6754,2815,13788,16180,40695
37,62b0bb374825d977e44c056b,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",PR,PRODUCTION ENGINEERING,5439,7819,9891,13229,13705,9677,17608,31757,
38,62b0bb374825d977e44c056c,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",RP,RUBBER AND PLASTIC TECHNOLOGY,10371,14615,18645,18289,17322,16953,26040,46483,
39,62b0bb374825d977e44c06bd,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),22558,43553,51289,43096,62653,27827,66160,,121693
40,62b0bb374825d977e44c06be,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CE,CIVIL  ENGINEERING,59663,104057,135661,119327,79088,98041,86702,,
41,62b0bb374825d977e44c06bf,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CF,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),36812,50068,57766,46047,64040,38443,71073,131136,88284
42,62b0bb374825d977e44c06c1,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CH,CHEMICAL  ENGINEERING,62088,109523,122749,89507,102111,96508,102155,67151,125951
43,62b0bb374825d977e44c06c0,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CS,COMPUTER SCIENCE AND ENGINEERING,18507,39067,36860,38076,40954,29395,63034,82263,76646
44,62b0bb374825d977e44c06c2,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CZ,CIVIL AND STRUCTUTURAL ENGINEERING,93237,133831,118810,121764,134061,118581,108128,98433,
45,62b0bb374825d977e44c06c3,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,35791,50748,64371,57857,53059,64323,65214,132060,
46,62b0bb374825d977e44c06c5,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,56154,82988,79172,78981,88856,87036,93124,115990,
47,62b0bb374825d977e44c06c4,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,74499,93147,100909,108031,105364,,104536,,
48,62b0bb374825d977e44c06c6,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",IT,INFORMATION TECHNOLOGY,28145,43648,62435,48660,62620,39138,64527,135042,135670
49,62b0bb374825d977e44c06c7,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",ME,MECHANICAL ENGINEERING,84362,130332,120870,114088,126825,126704,102080,,
50,62b0bb374825d977e44c06c8,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",MM,MECHANICAL ENGINEERING (MANUFACTURING),102039,135182,110220,122489,118974,,116517,,
51,62b0bb354825d977e44bfd92,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",CS,COMPUTER SCIENCE AND ENGINEERING,22853,39919,30572,35466,33767,43803,57569,93084,
52,62b0bb354825d977e44bfd94,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,39662,53290,66967,44172,61865,43186,85903,80422,
53,62b0bb354825d977e44bfd95,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",IT,INFORMATION TECHNOLOGY,31034,42515,53651,42693,56856,35072,58316,82482,
54,62b0bb354825d977e44bfd96,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",ME,MECHANICAL ENGINEERING,80648,116653,94742,87011,130916,134241,109215,126556,
55,62b0bb354825d977e44bfd97,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),136492,,,,,,,,
56,62b0bb354825d977e44bfd98,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",CE,CIVIL  ENGINEERING,87816,131932,110742,107320,126889,120082,115331,,
57,62b0bb354825d977e44bfd99,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",CS,COMPUTER SCIENCE AND ENGINEERING,34196,45043,55184,44113,50355,35285,65946,109299,
58,62b0bb354825d977e44bfd9a,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,48548,61047,90423,63516,81772,74798,84228,,
59,62b0bb354825d977e44bfd9c,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",IT,INFORMATION TECHNOLOGY,38587,49048,79536,46087,55978,60290,68596,89102,103150
60,62b0bb354825d977e44bfd9b,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",XC,CIVIL ENGINEERING (TAMIL MEDIUM),123368,,,,,,,,
61,62b0bb354825d977e44bfd9d,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",CS,COMPUTER SCIENCE AND ENGINEERING,37682,44899,74151,42121,59398,44449,74408,131246,114592
62,62b0bb354825d977e44bfd9e,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,48604,64292,61480,70329,79584,61302,87473,,
63,62b0bb354825d977e44bfd9f,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,68331,88409,123768,86895,108029,82697,102430,,
64,62b0bb354825d977e44bfda0,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",ME,MECHANICAL ENGINEERING,92942,122544,131423,101220,116119,,121698,,
65,62b0bb354825d977e44bfdae,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),128625,,,,,,,,
66,62b0bb354825d977e44bfda1,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",CS,COMPUTER SCIENCE AND ENGINEERING,15180,23219,24964,22060,40863,23117,41431,71231,
67,62b0bb354825d977e44bfda3,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,26632,38242,42978,36350,60559,,58202,97725,88675
68,62b0bb354825d977e44bfda2,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,45596,69604,133431,56138,74710,81301,72640,132454,
69,62b0bb354825d977e44bfda4,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",ME,MECHANICAL ENGINEERING,63899,87174,125799,79889,109280,86038,86413,,109010
70,62b0bb354825d977e44bfda6,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CE,CIVIL  ENGINEERING,132931,,,,,,,,
71,62b0bb354825d977e44bfda5,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CS,COMPUTER SCIENCE AND ENGINEERING,51972,83207,56205,75037,124056,82881,124532,,
72,62b0bb354825d977e44bfda7,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,85740,130339,75153,118538,134187,,,,
73,62b0bb354825d977e44bfdaf,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,127910,131568,128291,,,,,,
74,62b0bb354825d977e44bfdab,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",IT,INFORMATION TECHNOLOGY,55760,105841,58434,97902,,,134465,,
75,62b0bb354825d977e44bfdb0,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",ME,MECHANICAL ENGINEERING,113192,118111,115705,,,,,,
76,62b0bb354825d977e44bfda8,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",AE,AERONAUTICAL ENGINEERING,134757,,,,,,,,
77,62b0bb354825d977e44bfda9,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",CE,CIVIL  ENGINEERING,95429,,,,,,,,
78,62b0bb354825d977e44bfdb1,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",CS,COMPUTER SCIENCE AND ENGINEERING,79207,92493,131120,100965,121783,100578,126628,,
79,62b0bb354825d977e44bfdb2,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,118216,125642,,136454,,,125461,,
80,62b0bb354825d977e44bfdaa,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,135782,,,,,,,,
81,62b0bb354825d977e44bfdb3,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,136898,,,,,,,,
82,62b0bb354825d977e44bfdac,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",IT,INFORMATION TECHNOLOGY,84116,117096,90338,96969,115176,121574,130784,,
83,62b0bb354825d977e44bfdad,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",ME,MECHANICAL ENGINEERING,132865,,,,,,,,
84,62b0bb354825d977e44bfdb4,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",TX,TEXTILE TECHNOLOGY,97421,,,,,,,,
85,62b0bb354825d977e44bfdb5,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH  Road, Thiruvallur District 631204",FD,FOOD TECHNOLOGY,61847,,,,,,,,
86,62b0bb354825d977e44bfdb6,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH  Road, Thiruvallur District 631204",ME,MECHANICAL ENGINEERING,122295,,,,,,,,
87,62b0bb354825d977e44bfdb8,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",AD,Artificial Intelligence and Data Science,46329,61415,,72951,91531,,131171,,
88,62b0bb354825d977e44bfdb7,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",BT,BIO TECHNOLOGY,60296,123943,126656,103937,105424,79754,135982,121254,
89,62b0bb354825d977e44bfdba,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",CS,COMPUTER SCIENCE AND ENGINEERING,38989,53018,59936,60446,65813,69636,117109,,
90,62b0bb354825d977e44bfdb9,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,62231,70729,70465,84524,122858,92444,132961,,
91,62b0bb354825d977e44bfdbb,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,64184,83850,,73310,,,126338,,
92,62b0bb354825d977e44bfdbe,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",IT,INFORMATION TECHNOLOGY,46673,57866,66915,75883,79956,64089,118837,54083,
93,62b0bb354825d977e44bfdbd,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",ME,MECHANICAL ENGINEERING,121782,135822,,,,,,,
94,62b0bb354825d977e44bfdbc,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",MZ,Mechatronics Engineering,114202,133602,,,,,,,
95,62b0bb354825d977e44bfdbf,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",AL,Artificial Intelligence and Machine Learning,17085,22480,25234,31935,38815,31428,73631,,
96,62b0bb354825d977e44bfdc0,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,18420,22148,43560,27401,40761,22438,78160,,
97,62b0bb354825d977e44bfdc1,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,12396,14728,23057,21335,31431,14590,55383,115496,
98,62b0bb354825d977e44bfdc2,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,20987,24612,37597,32850,43256,39318,79976,119305,
99,62b0bb354825d977e44bfdc3,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,INFORMATION TECHNOLOGY,15022,17751,25701,20463,36235,15825,61701,124334,
100,62b0bb354825d977e44bfdc4,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",AD,Artificial Intelligence and Data Science,8995,10741,14769,20854,19365,25791,53466,73762,
101,62b0bb354825d977e44bfdc5,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,13576,15527,14425,16833,33261,13772,59586,97386,
102,62b0bb354825d977e44bfdc6,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CD,COMPUTER SCIENCE AND DESIGN,16126,19061,17928,26580,31157,19122,64337,,
103,62b0bb354825d977e44bfdc9,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CE,CIVIL  ENGINEERING,35870,41193,49576,39375,61887,57926,42281,,
104,62b0bb354825d977e44bfdc8,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,5395,8347,10134,12845,14052,7244,42423,91719,53994
105,62b0bb354825d977e44bfdc7,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,10855,13983,19227,20271,25898,17081,56510,111504,
106,62b0bb354825d977e44bfdca,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,14957,21991,32740,23023,27267,30845,68415,,
107,62b0bb354825d977e44bfdcb,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,22844,24783,,35462,45541,,73690,,
108,62b0bb354825d977e44bfdcc,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,INFORMATION TECHNOLOGY,7791,9142,16928,13602,17264,,44796,,
109,62b0bb354825d977e44bfdcd,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",ME,MECHANICAL ENGINEERING,31544,43014,33630,53761,33867,46638,100876,,
110,62b0bb354825d977e44bfdcf,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CE,CIVIL  ENGINEERING,135472,,,,,,,,
111,62b0bb354825d977e44bfdce,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CS,COMPUTER SCIENCE AND ENGINEERING,32055,47335,58708,49200,77939,41857,93912,48324,
112,62b0bb354825d977e44bfdd0,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,52823,60952,71594,63651,97374,67977,124291,118174,
113,62b0bb354825d977e44bfdd1,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,82865,107484,114703,111709,107240,91040,130363,,
114,62b0bb354825d977e44bfdd2,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",IT,INFORMATION TECHNOLOGY,37234,48538,54208,52342,63729,37824,90508,,
115,62b0bb354825d977e44bfdd3,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",ME,MECHANICAL ENGINEERING,105286,123807,,130917,134480,,118312,,
116,62b0bb354825d977e44bfdd4,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",AD,Artificial Intelligence and Data Science,81832,107530,110561,111153,127191,,129357,97263,124813
117,62b0bb354825d977e44bfdd5,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",CS,COMPUTER SCIENCE AND ENGINEERING,51624,82071,71799,110675,97869,57650,134062,123753,
118,62b0bb354825d977e44bfdd6,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",ME,MECHANICAL ENGINEERING,131277,,,,,,,,
119,62b0bb354825d977e44bfdd8,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CE,CIVIL  ENGINEERING,54071,,,,,,,,
120,62b0bb354825d977e44bfdd7,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CS,COMPUTER SCIENCE AND ENGINEERING,32513,44319,94949,56313,74087,78047,105729,,
121,62b0bb354825d977e44bfdd9,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,93747,136695,125873,127450,,105878,136776,,
122,62b0bb354825d977e44bfddd,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,127939,,,,,,,,
123,62b0bb354825d977e44bfddb,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",ME,MECHANICAL ENGINEERING,127237,,,,,,,,
124,62b0bb354825d977e44bfdda,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",AD,Artificial Intelligence and Data Science,27941,36104,38127,41382,46974,35109,59835,,
125,62b0bb354825d977e44bfddc,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",BM,BIO MEDICAL ENGINEERING,26483,37725,37297,36160,68215,38868,65991,88310,
