,_id,coc,con,brc,brn,BC,BCM,MBC,OC,SC,SCA,ST
0,62b0ba9d8f1fecb65cca5ea2,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",BY,Bio- Medical Engineering (SS),188,188,187.5,192,178.5,152,144.5
1,62b0ba9d8f1fecb65cca5ea3,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CE,Civil Engineering,188.5,186,186,189.75,183,152.5,171.5
2,62b0ba9d8f1fecb65cca5ea4,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CM,Computer Science and Engineering (SS),194,192.5,191.5,195,183,182,176.5
3,62b0ba9d8f1fecb65cca5ea5,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CS,Computer Science and Engineering,196.5,197.5,194.75,198,190.25,,171
4,62b0ba9d8f1fecb65cca5ea6,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EC,Electronics and Communication Engineering,195.5,195,193,196.75,191,179.5,186
5,62b0ba9d8f1fecb65cca5ea7,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EE,Electrical and Electronics Engineering,192,190,191.5,195,184.5,176.5,182.75
6,62b0ba9d8f1fecb65cca5ea8,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EM,Electronics and Communication Engg. (SS),191.75,191,189,193.33,179,154.5,170.75
7,62b0ba9d8f1fecb65cca5ea9,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",GI,Geo-Informatics,185.25,183,183.5,187.5,174,170.25,165
8,62b0ba9d8f1fecb65cca5eaa,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IE,Industrial Engineering,183,181.5,178,185,164.25,156.5,
9,62b0ba9d8f1fecb65cca5eae,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IM,Information Tech. (SS),190.5,189,188.5,192.5,177,155,181.25
10,62b0ba9d8f1fecb65cca5eab,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MA,Material Science and Engineering (SS),178.5,181.5,172,183,168.5,134.5,
11,62b0ba9d8f1fecb65cca5ead,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",ME,Mechanical Engineering,190.5,189.75,187.5,192.5,183.5,172.5,177
12,62b0ba9d8f1fecb65cca5eac,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MI,Mining Engineering,183,184.75,179,187,179,162.5,
13,62b0ba9d8f1fecb65cca5eb2,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MN,Manufacturing Engineering,180,178.5,176.5,184,163.25,144.5,
14,62b0ba9d8f1fecb65cca5eaf,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",PT,Printing and Packaging Technology,178,177,172,180.5,167,167.5,
15,62b0ba9d8f1fecb65cca5eb0,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",XC,Civil Engineering (Tamil Medium),169,172.5,162,175.75,148,160.67,
16,62b0ba9d8f1fecb65cca5eb1,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",XM,Mechanical Engineering (Tamil Medium),169.75,163.5,158,176,138,,
17,62b0ba9d8f1fecb65cca5eb3,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",AP,Apparel Technology (SS),166.5,168,155.5,174,139,113.5,
18,62b0ba9d8f1fecb65cca5eb4,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CH,Chemical Engineering,188.5,187.5,184,190,176,174,134
19,62b0ba9d8f1fecb65cca5eb5,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CL,Chemical Engineering (SS),185,182,179,187,163.5,138.5,
20,62b0ba9d8f1fecb65cca5eb6,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CR,Ceramic Technology (SS),162.5,156,154,168,144.5,113.5,
21,62b0ba9d8f1fecb65cca5eb7,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",FS,Food Technology (SS),183.5,176,173.5,186,170,139.5,147.25
22,62b0ba9d8f1fecb65cca5eb8,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",IB,Industrial Bio-Technology,187,182.5,179.75,190.75,166.5,149,
23,62b0ba9d8f1fecb65cca5eba,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",IS,Industrial Bio-Tech. (SS),184,180,172.25,190,163.75,138.5,
24,62b0ba9d8f1fecb65cca5ebd,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",LE,Leather Technology,162.5,152.5,157,169,148.5,121,126
25,62b0ba9d8f1fecb65cca5eb9,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PM,Pharmaceutical Tech (SS),173.5,175.5,167,179,150.5,143,124.5
26,62b0ba9d8f1fecb65cca5ec0,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PP,Petroleum Engineering and Technology (SS),173,175,167.5,178.5,150,117.5,
27,62b0ba9d8f1fecb65cca5ec3,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",TX,Textile Technology,165,159.5,164.5,173,142,133.5,139.5
28,62b0ba9d8f1fecb65cca5ebe,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",AE,Aeronautical Engineering,190,185.5,185,192,179,166,
29,62b0ba9d8f1fecb65cca5ec2,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",AS,Automobile Engineering (SS),180,177,174.5,183.5,159,123.5,
30,62b0ba9d8f1fecb65cca5ec6,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",AU,Automobile Engineering,185,179,177.5,187.5,170,155.5,150
31,62b0ba9d8f1fecb65cca5ec4,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",CM,Computer Science and Engineering (SS),192,188.5,190,193,179,149,148
32,62b0ba9d8f1fecb65cca5ebb,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",CS,Computer Science and Engineering,193.25,190,191.5,194.5,184.5,190,165.5
33,62b0ba9d8f1fecb65cca5ebc,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",EC,Electronics and Communication Engineering,192,190,190,193.5,183.75,173.5,161.5
34,62b0ba9d8f1fecb65cca5ebf,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",EI,Electronics and Instrumentation Engineering,188.5,187,185,190,170,143,
35,62b0ba9d8f1fecb65cca5ec1,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",EM,Electronics and Communication Engg. (SS),190,186,185.5,191,173,144,143
36,62b0ba9d8f1fecb65cca5ec5,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",IM,Information Tech. (SS),190,187.5,185.5,190,170.5,143.5,146
37,62b0ba9d8f1fecb65cca5ec7,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",MF,Mechanical Engg. (SS),189.5,183.5,185,190,171,130,131
38,62b0ba9d8f1fecb65cca5ec8,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",PR,Production Engineering,179.5,178.25,175.5,184,158.5,131.5,142
39,62b0ba9d8f1fecb65cca5ec9,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",RP,Rubber and Plastic Tech.,171.5,169,163.5,178,144,124,131.25
40,62b0ba9d8f1fecb65cca5eca,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",AM,Computer Science and Engineering (AI and Machine Learning),126.5,109.5,110.5,152.5,98.5,110.5,
41,62b0ba9d8f1fecb65cca5ecb,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",BD,Computer Science and Engineering (Big Data Analytics),92,106.5,80,117,80,,
42,62b0ba9d8f1fecb65cca5ecc,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",CE,Civil Engineering,85,111.5,83,116.5,96.5,,
43,62b0ba9d8f1fecb65cca5ecd,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",CH,Chemical Engineering,116.5,136.5,107,155,113,,
44,62b0ba9d8f1fecb65cca5ece,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",CS,Computer Science and Engineering,106,81,115.5,139,112,107,
45,62b0ba9d8f1fecb65cca5ecf,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",CZ,Civil and Structural Engineering,,,87.5,104.5,82,,
46,62b0ba9d8f1fecb65cca5ed0,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",EC,Electronics and Communication Engineering,120.5,94,120.5,163,119,95.5,91
47,62b0ba9d8f1fecb65cca5ed1,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",EE,Electrical and Electronics Engineering,84,109,87,115,91.5,94,
48,62b0ba9d8f1fecb65cca5ed7,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",EI,Electronics and Instrumentation Engineering,,,,81.5,,98.5,
49,62b0ba9d8f1fecb65cca5ed2,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",IT,Information Technology,83,80.5,88.5,125,93.5,106.5,
50,62b0ba9d8f1fecb65cca5ed4,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",ME,Mechanical Engineering,82.5,94,94,120.5,104.5,86,
51,62b0ba9d8f1fecb65cca5ed3,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",MM,Mechanical Engineering(Manufacturing),,,80,82.5,79,,
52,62b0ba9d8f1fecb65cca5ed6,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",CS,Computer Science and Engineering,133.5,122,121,150.5,109,84.5,103
53,62b0ba9d8f1fecb65cca5ed5,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",EC,Electronics and Communication Engineering,109.5,104.5,108.5,140.5,98,105.5,
54,62b0ba9d8f1fecb65cca5ed9,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",IT,Information Technology,108,,122.5,138.5,98.5,,
55,62b0ba9d8f1fecb65cca5ed8,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",ME,Mechanical Engineering,81,91,103.5,127,81,98,
56,62b0ba9d8f1fecb65cca5edc,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",XM,Mechanical Engineering (Tamil Medium),,,,101,,,
57,62b0ba9d8f1fecb65cca5eda,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",CE,Civil Engineering,,,,87,,,
58,62b0ba9d8f1fecb65cca5edb,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",CS,Computer Science and Engineering,113.5,104.5,118,130.5,100.5,,
59,62b0ba9d8f1fecb65cca5edf,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",EC,Electronics and Communication Engineering,93,98.5,87.5,116,94.5,122.5,
60,62b0ba9d8f1fecb65cca5edd,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",IT,Information Technology,87.5,94,110.5,116.25,89.5,,
61,62b0ba9d8f1fecb65cca5ede,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",XC,Civil Engineering (Tamil Medium),,,,85.5,,,
62,62b0ba9d8f1fecb65cca5ee0,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",CS,Computer Science and Engineering,121,125.5,116,145,95.5,,98
63,62b0ba9d8f1fecb65cca5ee1,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",EC,Electronics and Communication Engineering,99,,93.5,127,106,107,
64,62b0ba9d8f1fecb65cca5ee2,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",EE,Electrical and Electronics Engineering,102.5,105,81.5,106,84,,
65,62b0ba9d8f1fecb65cca5ee3,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",ME,Mechanical Engineering,94,,83,102,98.5,93.5,
66,62b0ba9d8f1fecb65cca5ee4,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",CS,Computer Science and Engineering,150.75,149.5,152,168,135.5,98,102
67,62b0ba9d8f1fecb65cca5ee5,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EC,Electronics and Communication Engineering,142.5,100.5,136.5,157,128,124.25,
68,62b0ba9d8f1fecb65cca5ee6,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EE,Electrical and Electronics Engineering,116,121,110,139.5,108.5,,
69,62b0ba9d8f1fecb65cca5ee7,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",ME,Mechanical Engineering,124,98,117,145,100.5,92.5,101
70,62b0ba9d8f1fecb65cca5ee8,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CE,Civil Engineering,,92.5,85.5,97.5,,,
71,62b0ba9d8f1fecb65cca5eea,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CS,Computer Science and Engineering,96.5,123,95,124,113.5,,
72,62b0ba9d8f1fecb65cca5ee9,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EC,Electronics and Communication Engineering,96.5,112.5,,113,82,,
73,62b0ba9d8f1fecb65cca5eec,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EE,Electrical and Electronics Engineering,,,,84.5,,,
74,62b0ba9d8f1fecb65cca5eeb,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",IT,Information Technology,86.5,122.5,,118.5,92,,
75,62b0ba9d8f1fecb65cca5eee,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",ME,Mechanical Engineering,,85.5,,86.5,,,
76,62b0ba9d8f1fecb65cca5ef2,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",AE,Aeronautical Engineering,,,,94,,,
77,62b0ba9d8f1fecb65cca5eed,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",CS,Computer Science and Engineering,80,,,80.5,79,100,
78,62b0ba9d8f1fecb65cca5eef,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EC,Electronics and Communication Engineering,,,,113,,,
79,62b0ba9d8f1fecb65cca5ef0,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EE,Electrical and Electronics Engineering,,,,83,,,
80,62b0ba9d8f1fecb65cca5ef3,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EI,Electronics and Instrumentation Engineering,,,,85.5,,,
81,62b0ba9d8f1fecb65cca5ef1,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",IT,Information Technology,,,,79,,,
82,62b0ba9d8f1fecb65cca5ef5,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",ME,Mechanical Engineering,,,,80,,,
83,62b0ba9d8f1fecb65cca5ef4,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",TX,Textile Technology,,,,89,,,
84,62b0ba9d8f1fecb65cca5ef6,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH  Road, Thiruvallur District 631204",EC,Electronics and Communication Engineering,,,,84,,,
85,62b0ba9d8f1fecb65cca5ef7,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",BT,Bio Technology,80,,,122.5,88,,
86,62b0ba9d8f1fecb65cca5ef8,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",CE,Civil Engineering,,,,154,,,
87,62b0ba9d8f1fecb65cca5ef9,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",CS,Computer Science and Engineering,101.5,,94.5,124,89,,
88,62b0ba9d8f1fecb65cca5efb,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EC,Electronics and Communication Engineering,91.5,,,100.5,96.5,,
89,62b0ba9d8f1fecb65cca5efa,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EE,Electrical and Electronics Engineering,82,,98,108,103,,
90,62b0ba9d8f1fecb65cca5f00,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",IT,Information Technology,95.5,110,97.5,115.5,,,
91,62b0ba9d8f1fecb65cca5efc,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",ME,Mechanical Engineering,,,,83,,,
92,62b0ba9d8f1fecb65cca5efd,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,Computer Science and Engineering,169,159,156,174,101.5,,
93,62b0ba9d8f1fecb65cca5efe,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,Electronics and Communication Engineering,157,141.5,138,168.25,101.5,,
94,62b0ba9d8f1fecb65cca5eff,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EE,Electrical and Electronics Engineering,122.5,103.5,97.5,139,111.5,,109
95,62b0ba9d8f1fecb65cca5f01,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EI,Electronics and Instrumentation Engineering,88.5,,109,115,,,
96,62b0ba9d8f1fecb65cca5f02,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,Information Technology,162.5,157.5,143.5,167.5,108.5,,
97,62b0ba9d8f1fecb65cca5f03,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CE,Civil Engineering,120,114,97,144.5,110.5,,
98,62b0ba9d8f1fecb65cca5f04,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,Computer Science and Engineering,179,169.5,168.5,183.5,131,128,106
99,62b0ba9d8f1fecb65cca5f05,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,Electronics and Communication Engineering,172.5,157.5,160,178.75,123.5,,114.5
100,62b0ba9d8f1fecb65cca5f06,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EE,Electrical and Electronics Engineering,146.5,139.5,127.5,159,86.5,,
101,62b0ba9d8f1fecb65cca5f07,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EI,Electronics and Instrumentation Engineering,125.5,121.5,105,146.5,89.5,,
102,62b0ba9d8f1fecb65cca5f08,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,Information Technology,174,169,160,178,119.5,,
103,62b0ba9d8f1fecb65cca5f09,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",ME,Mechanical Engineering,153.5,131,143,166,108,,
104,62b0ba9d8f1fecb65cca5f0a,1114,"S A Engineering College, Thiruverkadu, Chennai 600077",CE,Civil Engineering,,,,80,,,
105,62b0ba9d8f1fecb65cca5f0b,1114,"S A Engineering College, Thiruverkadu, Chennai 600077",CS,Computer Science and Engineering,115,113.5,109,130,80,,
106,62b0ba9d8f1fecb65cca5f0c,1114,"S A Engineering College, Thiruverkadu, Chennai 600077",EC,Electronics and Communication Engineering,86,,,96.5,,,
107,62b0ba9d8f1fecb65cca5f0d,1114,"S A Engineering College, Thiruverkadu, Chennai 600077",EE,Electrical and Electronics Engineering,,,,84,,,
108,62b0ba9d8f1fecb65cca5f0f,1114,"S A Engineering College, Thiruverkadu, Chennai 600077",IT,Information Technology,118.5,124,102,130,89,,
109,62b0ba9d8f1fecb65cca5f0e,1114,"S A Engineering College, Thiruverkadu, Chennai 600077",ME,Mechanical Engineering,,,,83.5,,,
110,62b0ba9d8f1fecb65cca5f10,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",AU,Automobile Engineering,,,,121,,,
111,62b0ba9d8f1fecb65cca5f11,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",CH,Chemical Engineering,,,,104.5,,,
112,62b0ba9d8f1fecb65cca5f12,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",CS,Computer Science and Engineering,81,,,93,,,
113,62b0ba9d8f1fecb65cca5f13,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",EC,Electronics and Communication Engineering,,,,80,,,
114,62b0ba9d8f1fecb65cca5f14,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",EE,Electrical and Electronics Engineering,,,,99,,,
115,62b0ba9d8f1fecb65cca5f15,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",ME,Mechanical Engineering,,,,80,,,
116,62b0ba9d8f1fecb65cca5f16,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CE,Civil Engineering,,,,81.5,,,
117,62b0ba9d8f1fecb65cca5f18,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CS,Computer Science and Engineering,89,,78,115.5,80,,
118,62b0ba9d8f1fecb65cca5f17,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EC,Electronics and Communication Engineering,,,,80,,,
119,62b0ba9d8f1fecb65cca5f19,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EE,Electrical and Electronics Engineering,,,,81,,,
120,62b0ba9d8f1fecb65cca5f1a,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",ME,Mechanical Engineering,,,,80,,,
121,62b0ba9d8f1fecb65cca5f1b,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",BM,Bio- Medical Engineering,152,149,148.5,176,131,,
122,62b0ba9d8f1fecb65cca5f1d,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CE,Civil Engineering,80,,103.5,115,80,,
123,62b0ba9d8f1fecb65cca5f1c,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CS,Computer Science and Engineering,145,132,129,152,117.5,103,
124,62b0ba9d8f1fecb65cca5f1e,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EC,Electronics and Communication Engineering,139,116.5,116.5,165,109,,
125,62b0ba9d8f1fecb65cca5f1f,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EE,Electrical and Electronics Engineering,117,103.5,80.5,154,85,82,101
126,62b0ba9d8f1fecb65cca5f20,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",IT,Information Technology,135,119.5,118.5,147.5,109,85,117.5
127,62b0ba9d8f1fecb65cca5f22,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",ME,Mechanical Engineering,107.5,143,100.5,152,97,,
128,62b0ba9d8f1fecb65cca5f23,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",AU,Automobile Engineering,,,,79,,,
129,62b0ba9d8f1fecb65cca5f21,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",CE,Civil Engineering,,,,107.5,,,
130,62b0ba9d8f1fecb65cca5f25,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",CS,Computer Science and Engineering,158.5,137,144.5,166.5,100.5,110,118.5
131,62b0ba9d8f1fecb65cca5f24,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EC,Electronics and Communication Engineering,143.5,114.5,125,154,85,,
132,62b0ba9d8f1fecb65cca5f26,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EE,Electrical and Electronics Engineering,100.5,118.5,93.5,128,92,,
133,62b0ba9d8f1fecb65cca5f28,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EI,Electronics and Instrumentation Engineering,,,,82,,,
134,62b0ba9d8f1fecb65cca5f27,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",IT,Information Technology,151.5,143,125.5,157,93.5,,
135,62b0ba9d8f1fecb65cca5f29,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",ME,Mechanical Engineering,89,94.5,93.5,114,80,,
136,62b0ba9d8f1fecb65cca5f2a,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",CS,Computer Science and Engineering,80,,84.5,85,80,,
137,62b0ba9d8f1fecb65cca5f2b,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",EC,Electronics and Communication Engineering,,,,80.5,,,
138,62b0ba9d8f1fecb65cca5f2c,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",EE,Electrical and Electronics Engineering,,,,82.5,,,
139,62b0ba9d8f1fecb65cca5f2e,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",ME,Mechanical Engineering,,,,80,,,
