,_id,coc,con,brc,brn,OC,BCM,BC,MBC,SCA,SC,ST
0,62b0ba0e789189e900015fae,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",AI,AGRICULTURAL AND IRRIGATION ENGG.(SS),4125.0,8691,7203,11099,39651,17541,35117
1,62b0ba0e789189e900015fb0,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",BY,BIO MEDICAL ENGG(SS),1886.0,3663,3340,4983,14794,9306,21403
2,62b0ba0e789189e900015fb8,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",CE,CIVIL ENGINEERING,1781.0,2271,2593,3405,10906,7952,27452
3,62b0ba0e789189e900015faf,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",CM,COMPUTER SCIENCE AND ENGG.(SS),409.0,1151,754,1883,18914,12899,20191
4,62b0ba0e789189e900015fb6,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",CS,COMPUTER SCIENCE AND ENGG.,92.0,294,166,632,3356,3100,9271
5,62b0ba0e789189e900015fba,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",EC,ELECTRONICS AND COMMUNICATION ENGG.,103.0,547,302.5,432,5878,2892,14073
6,62b0ba0e789189e900015fb1,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",EE,ELECTRICAL AND ELECTRONICS ENGG.,587.0,1861,1110.5,1319,8315,4082,30111
7,62b0ba0e789189e900015fb7,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",EM,ELECTRONICS AND COMMUNICATION ENGG. (SS),636.0,3447,996,2161,22675,9525,31157
8,62b0ba0e789189e900015fb9,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",GI,GEO-INFORMATICS,5051.0,7703,6533,9892,62312,22914,
9,62b0ba0e789189e900015fb2,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",IE,INDUSTRIAL ENGINEERING,3545.0,12073,6733,10527,50687,23526,
10,62b0ba0e789189e900015fb3,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",IM,INFORMATION TECHNOLOGY(SS),1269.0,3701,1676,3655,24548,16408,13306
11,62b0ba0e789189e900015fb4,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",MA,MATERIALS SCIENCE AND ENGG.(SS),6437.0,13508,9722,12964,39403,29484,
12,62b0ba0e789189e900015fb5,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",ME,MECHANICAL ENGINEERING,725.0,3010,1381.5,2255,10163,6574,14774
13,62b0ba0e789189e900015fbb,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",MI,MINING ENGINEERING,5059.0,10792,7712,7641,26464,20138,
14,62b0ba0e789189e900015fbc,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",MN,MANUFACTURING ENGINEERING,4886.0,8548,7054,8308,45446,18303,
15,62b0ba0e789189e900015fbd,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",PT,PRINTING TECHNOLOGY,7684.5,14356,10511,14084,28643,31050,60046
16,62b0ba0e789189e900015fbe,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",XC,CIVIL ENGINEERING - TAMIL MEDIUM,16349.0,30746,27920,30655,39789,46599,45554
17,62b0ba0e789189e900015fbf,1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",XM,MECHANICAL ENGINEERING - TAMIL MEDIUM,14091.0,24400,22809,29160,70333,49871,
18,62b0ba0e789189e900015fc0,2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",AP,APPAREL TECHNOLOGY(SS),12530.0,17457,17256,24068,81711,42076,
19,62b0ba0e789189e900015fc1,2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",CH,CHEMICAL ENGINEERING,2035.0,3191,2618,5725,12852,9683,32446
20,62b0ba0e789189e900015fc2,2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",CL,CHEMICAL ENGINEERING(SS),4074.0,6000,5335,8922,24364,19277,76408
21,62b0ba0e789189e900015fc3,2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",CR,CERAMIC TECHNOLOGY(SS),13019.0,24776,15866,22558,81149,39768,
22,62b0ba0e789189e900015fc4,2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",FS,FOOD TECHNOLOGY(SS),6470.0,9547,7831,9949,27349,27599,
23,62b0ba0e789189e900015fc5,2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",IB,INDUSTRIAL BIO-TECHNOLOGY,1715.0,11370,3791,7059,29663,13553,
24,62b0ba0e789189e900015fc6,2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",IS,INDUSTRIAL BIO-TECHNOLOGY(SS),5015.0,11714,7020,11382.5,55072,26235,
25,62b0ba0e789189e900015fc7,2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",LE,LEATHER TECHNOLOGY,14002.0,20459,16997,22135,28929,35217,67670
26,62b0ba0e789189e900015fca,2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",PM,PHARMACEUTICAL TECHNOLOGY(SS),8074.0,11465,10634,15218,73157,32347,
27,62b0ba0e789189e900015fc8,2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",PP,PETROLEUM ENGINEERING AND TECH(SS),7159.0,15408,10799,14503,42431,28917,38233
28,62b0ba0e789189e900015fc9,2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",TX,TEXTILE TECHNOLOGY,10537.0,19324,12687,16914,21974,28443,43610
29,62b0ba0e789189e900015fcb,4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",AE,AERONAUTICAL ENGINEERING,1295.0,4571,2939,4523,16258,8728,
30,62b0ba0e789189e900015fcc,4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",AS,AUTOMOBILE ENGINEERING (SS),6621.0,10362,8206,11118,45954,24468,
31,62b0ba0e789189e900015fcd,4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",AU,AUTOMOBILE ENGINEERING,3327.0,7850,4547,6059,24153,20364,32741
32,62b0ba0e789189e900015fcf,4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",CM,COMPUTER SCIENCE AND ENGG.(SS),1277.0,4114,1590,2961,29753,14510,
33,62b0ba0e789189e900015fd0,4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",CS,COMPUTER SCIENCE AND ENGG.,737.0,1038,1040,1992,11504,7201,16375
34,62b0ba0e789189e900015fce,4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",EC,ELECTRONICS AND COMMUNICATION ENGG.,892.0,2177,1201,1812,7709,4875,18855
35,62b0ba0e789189e900015fd2,4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",EI,ELECTRONICS AND INSTRU ENGG.,2033.0,7460,2975,4208,17533,13406,38048
36,62b0ba0e789189e900015fd1,4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",EM,ELECTRONICS AND COMMUNICATION ENGG. (SS),1777.0,6998,2199,3299,33110,14788,31213
37,62b0ba0e789189e900015fd6,4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",EX,ELECTRONICS AND INSTRU ENGG(SS),3353.0,8069,3985,5686,37124,19990,
38,62b0ba0e789189e900015fd3,4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",IM,INFORMATION TECHNOLOGY(SS),2074.0,5232,2821,4691,37525,19543,33204
39,62b0ba0e789189e900015fd5,4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",MF,MECHANICAL ENGINEERING(SS),2018.0,5109,2491,3707,19641.5,10285,35146
40,62b0ba0e789189e900015fd4,4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",PR,PRODUCTION ENGINEERING,5493.0,10775,7260,10826,34465,25211,80683
41,62b0ba0e789189e900015fd8,4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",RP,RUBBER AND PLASTIC TECHNOLOGY,10535.0,16561,13123,16404,56945,31946,61609
42,62b0ba0e789189e900015fd7,1013,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM,VILLUPURAM (POST) , KAKUPPAM (VILLAGE),VILLUPURAM DIST, PIN - 605103.",CS,COMPUTER SCIENCE AND ENGG.,28491.0,44918,42427,40616,,59895,82154
43,62b0ba0e789189e900015fdd,1013,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM,VILLUPURAM (POST) , KAKUPPAM (VILLAGE),VILLUPURAM DIST, PIN - 605103.",EC,ELECTRONICS AND COMMUNICATION ENGG.,30368.0,41411,55676,38490,46280,63685,
44,62b0ba0e789189e900015fdb,1013,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM,VILLUPURAM (POST) , KAKUPPAM (VILLAGE),VILLUPURAM DIST, PIN - 605103.",IT,INFORMATION TECHNOLOGY,38907.0,45236,53034,50118,99808,66034,
45,62b0ba0e789189e900015fda,1013,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM,VILLUPURAM (POST) , KAKUPPAM (VILLAGE),VILLUPURAM DIST, PIN - 605103.",ME,MECHANICAL ENGINEERING,35210.0,41424,46678,43677,66000,71470,
46,62b0ba0e789189e900015fd9,1013,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM,VILLUPURAM (POST) , KAKUPPAM (VILLAGE),VILLUPURAM DIST, PIN - 605103.",XM,MECHANICAL ENGINEERING - TAMIL MEDIUM,101055.0,,,,,,
47,62b0ba0e789189e900015fdc,1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",CE,CIVIL ENGINEERING,62788.0,97712,98211,76027,,94658,83047
48,62b0ba0e789189e900015fe1,1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",CS,COMPUTER SCIENCE AND ENGG.,42134.0,80284,58434,60303,,69696,96295
49,62b0ba0e789189e900015fdf,1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",EC,ELECTRONICS AND COMMUNICATION ENGG.,38571.0,87215,62982,51589,78855,83864,
50,62b0ba0e789189e900015fde,1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",IT,INFORMATION TECHNOLOGY,46850.0,89019,66010,56932,74280,81629,
51,62b0ba0e789189e900015fe0,1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",XC,CIVIL ENGINEERING - TAMIL MEDIUM,78726.0,,,,,,
52,62b0ba0e789189e900015fe2,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",CS,COMPUTER SCIENCE AND ENGG.,39077.0,89843,52485,62040,,84399,82199
53,62b0ba0e789189e900015fe3,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",EC,ELECTRONICS AND COMMUNICATION ENGG.,51681.0,85435,61638,71222,91711,96291,98253
54,62b0ba0e789189e900015fe4,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",EE,ELECTRICAL AND ELECTRONICS ENGG.,47270.0,,75628,73089,,84563,64331
55,62b0ba0e789189e900015fe5,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",ME,MECHANICAL ENGINEERING,49182.0,65765,65080,59683,65219,81394,
56,62b0ba0e789189e900015fe6,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",XM,MECHANICAL ENGINEERING - TAMIL MEDIUM,101203.0,,,,,,
57,62b0ba0e789189e900015fe7,1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",CS,COMPUTER SCIENCE AND ENGG.,21107.0,28702.5,29688,31651,36892,45749,88881
58,62b0ba0e789189e900015fe8,1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",EC,ELECTRONICS AND COMMUNICATION ENGG.,22747.0,28368,28744,33053,,46871,
59,62b0ba0e789189e900015fe9,1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",EE,ELECTRICAL AND ELECTRONICS ENGG.,34429.0,70659,44902,45897,66754,58907,
60,62b0ba0e789189e900015fea,1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",ME,MECHANICAL ENGINEERING,29436.0,40027,38998,44613,89744,54761,68709
61,62b0ba0e789189e900015feb,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",CE,CIVIL ENGINEERING,77769.0,79946,,,,,
62,62b0ba0e789189e900015fec,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",CS,COMPUTER SCIENCE AND ENGG.,70270.0,73779,98954,101646,,89583,
63,62b0ba0e789189e900015fed,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",EC,ELECTRONICS AND COMMUNICATION ENGG.,96807.0,,,,,,
64,62b0ba0e789189e900015fee,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",EE,ELECTRICAL AND ELECTRONICS ENGG.,95870.0,,,,,,
65,62b0ba0e789189e900015fef,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",IT,INFORMATION TECHNOLOGY,92670.0,,,,,,
66,62b0ba0e789189e900015ff0,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",ME,MECHANICAL ENGINEERING,66596.0,71751,85451,89827,,91332,
67,62b0ba0e789189e900015ff2,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",AE,AERONAUTICAL ENGINEERING,101223.0,,,,,,
68,62b0ba0e789189e900015ff5,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",CS,COMPUTER SCIENCE AND ENGG.,100434.0,,101311,,,102859,
69,62b0ba0e789189e900015ff1,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EC,ELECTRONICS AND COMMUNICATION ENGG.,91842.5,,,,,,
70,62b0ba0e789189e900015ff8,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EE,ELECTRICAL AND ELECTRONICS ENGG.,101121.0,,,,,,
71,62b0ba0e789189e900015ffa,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EI,ELECTRONICS AND INSTRU ENGG.,102272.0,,,,,,
72,62b0ba0e789189e900015ff4,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",IT,INFORMATION TECHNOLOGY,102410.0,,,,,,
73,62b0ba0e789189e900015ff7,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",ME,MECHANICAL ENGINEERING,88803.0,,100771,91927.5,,103019,
74,62b0ba0e789189e900015ffe,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",TX,TEXTILE TECHNOLOGY,95685.0,,,,,,
75,62b0ba0e789189e900015ffb,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",BT,BIO-TECHNOLOGY,43487.25,61278,66414,73994,,72782,
76,62b0ba0e789189e900015ff3,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",CE,CIVIL ENGINEERING,96229.0,,,,,,
77,62b0ba0e789189e900015ff9,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",CS,COMPUTER SCIENCE AND ENGG.,61320.0,61436,85321,103108,,98773,
78,62b0ba0e789189e900015ff6,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",EC,ELECTRONICS AND COMMUNICATION ENGG.,79153.0,,94072,86327,,,
79,62b0ba0e789189e900015ffc,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",EE,ELECTRICAL AND ELECTRONICS ENGG.,91016.0,,,,,,
80,62b0ba0e789189e900015ffd,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",ME,MECHANICAL ENGINEERING,89552.0,,,98074,,,
81,62b0ba0e789189e900015fff,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",CS,COMPUTER SCIENCE AND ENGG.,13451.0,21977,17262,21398,75744,62969,
82,62b0ba0e789189e900016000,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EC,ELECTRONICS AND COMMUNICATION ENGG.,18048.0,50971,23271,28989,,87824,98281
83,62b0ba0e789189e900016002,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EE,ELECTRICAL AND ELECTRONICS ENGG.,27151.0,53406,36530,40220,,81702,
84,62b0ba0e789189e900016001,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EI,ELECTRONICS AND INSTRU ENGG.,35229.0,63292,38556,57939,,73940,
85,62b0ba0e789189e900016003,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",IT,INFORMATION TECHNOLOGY,20629.0,38359,23470,35474,,79797,
86,62b0ba0e789189e900016005,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",CE,CIVIL ENGINEERING,35306.0,68677,54514,61140,,81947,
87,62b0ba0e789189e900016004,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",CS,COMPUTER SCIENCE AND ENGG.,8243.0,11767,10447,14498,49687,42508,
88,62b0ba0e789189e900016006,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EC,ELECTRONICS AND COMMUNICATION ENGG.,9735.0,20448,12623,18198,,43070,67511
89,62b0ba0e789189e900016007,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EE,ELECTRICAL AND ELECTRONICS ENGG.,17496.0,30124,22897,27195,95925,53189,
90,62b0ba0e789189e900016008,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EI,ELECTRONICS AND INSTRU ENGG.,25452.0,41731,34601,38281,,73961,
91,62b0ba0e789189e900016009,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",IT,INFORMATION TECHNOLOGY,11996.0,13522,13969,19952,91959,48313.5,
92,62b0ba0e789189e90001600a,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",ME,MECHANICAL ENGINEERING,13308.0,25869,17737,22745,48517,52649,
93,62b0ba0e789189e90001600b,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",CE,CIVIL ENGINEERING,97956.0,,,,,,
94,62b0ba0e789189e90001600c,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",CS,COMPUTER SCIENCE AND ENGG.,51086.0,81914,63197,78087,,92877,
95,62b0ba0e789189e90001600d,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",EC,ELECTRONICS AND COMMUNICATION ENGG.,70686.0,,96959,101802,,98531,
96,62b0ba0e789189e90001600e,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",EE,ELECTRICAL AND ELECTRONICS ENGG.,99834.0,,,,,,
97,62b0ba0e789189e90001600f,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",IT,INFORMATION TECHNOLOGY,64663.0,85775,67404,86129,,,
