,_id,coc,con,brc,brn,OC,BC,BCM,MBCV,MBCDNC,MBC,SC,SCA,ST
0,62b0bb268da21573831b4601,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",BY,BIO MEDICAL ENGINEERING  (SS),195.0,194,193.5,192.5,190,194.775,189,182.5,181
1,62b0bb268da21573831b4602,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CE,CIVIL  ENGINEERING,193.5,192.685,190.5,191.24,190.275,193.33,190,182,174.635
2,62b0bb268da21573831b4604,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CM,COMPUTER SCIENCE AND ENGINEERING (SS),198.0,197.6666667,196.375,196,196.76,197.5,193,192.06,190.815
3,62b0bb268da21573831b4603,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CS,COMPUTER SCIENCE AND ENGINEERING,199.0,198.12,197.02,198,198,198.625,196.5,193.935,192.165
4,62b0bb268da21573831b4611,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,197.99,197.3333333,196,195.78,195.54,197.13,194.35,192,192.5
5,62b0bb268da21573831b4605,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,195.995,195,193.825,193.955,193.89,195.46,191,190.385,191
6,62b0bb268da21573831b4606,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),196.575,196,195.855,194.35,195.035,196,192.185,189.01,187.5
7,62b0bb268da21573831b4607,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",GI,GEO INFORMATICS,193.15,192,191.965,192,189,193.08,188,182.295,
8,62b0bb268da21573831b4608,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IE,INDUSTRIAL ENGINEERING,192.0,191.42,190.3,189.585,189,191.5,187.065,179.815,
9,62b0bb268da21573831b4610,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IM,INFORMATION TECHNOLOGY (SS),197.0,196,194.4,194.905,195.765,195.825,191.5,189.145,192.44
10,62b0bb268da21573831b4609,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MA,MATERIAL SCIENCE AND ENGINEERING (SS),192.0,190.755,188.065,186.505,188,190.86,184.92,171.625,
11,62b0bb268da21573831b460a,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",ME,MECHANICAL ENGINEERING,194.615,193.5,193,191,191.33,193.54,188.255,186.53,181.065
12,62b0bb268da21573831b460b,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MI,MINING ENGINEERING,190.515,188.44,188.795,187.79,188.13,187.47,183.655,174.12,
13,62b0bb268da21573831b460c,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MN,MANUFACTURING ENGINEERING,191.355,190,186.82,188.31,188.5,191,185.65,184.78,172.9
14,62b0bb268da21573831b460d,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",PT,PRINTING TECHNOLOGY,189.75,187.5,185,185.86,186.49,187.875,183.36,177.19,
15,62b0bb268da21573831b460e,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",XC,CIVIL ENGINEERING (TAMIL MEDIUM),187.035,181.77,177.845,184.33,179.495,182.305,176.89,173.03,
16,62b0bb268da21573831b460f,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),184.44,182.5,182.385,179.95,180.26,,177.11,175.585,
17,62b0bb268da21573831b48f9,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",AP,APPAREL TECHNOLOGY (SS),186.5,182.5,179.315,182.25,182.185,184.725,174.715,168.46,
18,62b0bb268da21573831b48fa,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CH,CHEMICAL  ENGINEERING,193.68,192,,189.745,189.32,193.385,187.495,180.415,188
19,62b0bb268da21573831b48f8,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CL,CHEMICAL  ENGINEERING (SS),191.735,190.67,188.5,188,188,191.5,184.715,,171.39
20,62b0bb268da21573831b4900,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CR,CERAMIC TECHNOLOGY (SS),185.585,182.61,183.5,183.825,181.385,181.925,175.5,161.835,
21,62b0bb268da21573831b48fe,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",FS,FOOD TECHNOLOGY (SS),191.735,190.77,189.42,188.405,187.82,,184.685,181.935,
22,62b0bb268da21573831b48fb,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",IB,INDUSTRIAL BIO TECHNOLOGY,195.5,193.835,192,193,191.5,,188.45,184.035,
23,62b0bb268da21573831b48fc,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",IS,INDUSTRIAL BIO TECHNOLOGY (SS),194.0,193.385,190.5,191.045,190.5,190,186.56,177.69,
24,62b0bb268da21573831b48fd,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",LE,LEATHER TECHNOLOGY,185.155,182.3,181.89,181.425,179.615,181.35,178.385,177.01,163
25,62b0bb268da21573831b48ff,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PM,PHARMACEUTICAL TECHNOLOGY (SS),190.5,189,187.83,185.845,186.705,187.545,183.385,174.975,168.935
26,62b0bb268da21573831b4901,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PP,PETROLEUM ENGINEERING AND TECHNOLOGY (SS),187.435,186.275,186.24,185.495,186,184.5,182.065,173.535,
27,62b0bb268da21573831b4902,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",TX,TEXTILE TECHNOLOGY,185.96,184,182.25,182,180.9,184.3,178.735,168.075,161.65
28,62b0bb288da21573831b4de1,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",AE,AERONAUTICAL ENGINEERING,195.585,194,193,192.69,192.975,194.22,190,187.34,
29,62b0bb288da21573831b4de2,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",AU,AUTOMOBILE ENGINEERING,191.815,190,189.825,187.5,186.88,,186.32,176.5,175.925
30,62b0bb288da21573831b4de3,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CM,COMPUTER SCIENCE AND ENGINEERING (SS),196.5,196.01,194.385,195.13,194.615,195.955,191.5,188.57,187.5
31,62b0bb288da21573831b4de4,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CS,COMPUTER SCIENCE AND ENGINEERING,197.175,196.825,195.095,195.53,195.33,197.155,192.5,193.26,
32,62b0bb288da21573831b4de5,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,196.0,195.515,193.9,193.815,194,,192,190.865,186
33,62b0bb288da21573831b4de6,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,194.515,194,193.135,191.5,193,194.23,189.79,182.295,183.495
34,62b0bb288da21573831b4de7,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),195.35,195,193.525,193.15,193.11,195.13,190.25,,185.255
35,62b0bb288da21573831b4de8,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",IM,INFORMATION TECHNOLOGY (SS),195.585,195.025,193.865,194,193.5,195.3,190.36,187.505,
36,62b0bb288da21573831b4de9,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",MF,MECHANICAL ENGINEERING (SS),193.0,192.5,191,190.5,190.14,193,186.5,185.275,175.545
37,62b0bb288da21573831b4dea,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",PR,PRODUCTION ENGINEERING,191.0,189.715,188.5,186.76,186.5,188.625,184.57,178.815,
38,62b0bb288da21573831b4deb,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",RP,RUBBER AND PLASTIC TECHNOLOGY,188.265,186,184.11,184.295,184.725,184.925,181,173.505,
39,62b0bb288da21573831b4f3c,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),182.46,174.535,171.92,174.705,168.055,180.32,166.925,,141.54
40,62b0bb288da21573831b4f3e,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CE,CIVIL  ENGINEERING,169.055,152.49,102.75,143.5,163.935,155.19,159.755,,
41,62b0bb288da21573831b4f3d,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CF,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),176.955,172.32,169.715,173.67,167.59,176.36,165.265,129,159.11
42,62b0bb288da21573831b4f3f,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CH,CHEMICAL  ENGINEERING,168.255,149.7,140.55,158.625,153.425,155.89,153.405,166.55,137.365
43,62b0bb288da21573831b4f40,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CS,COMPUTER SCIENCE AND ENGINEERING,184.185,176.11,176.935,176.5,175.495,179.725,167.965,161.405,163.32
44,62b0bb288da21573831b4f42,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CZ,CIVIL AND STRUCTUTURAL ENGINEERING,157.185,121,143.9,141.5,119.955,144,150.44,155.02,
45,62b0bb288da21573831b4f41,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,177.3,172.065,167.5,169.67,171.31,167.5,167.205,126.67,
46,62b0bb288da21573831b4f44,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,170.25,161.075,162.49,162.505,158.905,159.615,157.23,145.86,
47,62b0bb288da21573831b4f43,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,164.055,157.22,154,150.5,151.85,,152.25,,
48,62b0bb288da21573831b4f46,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",IT,INFORMATION TECHNOLOGY,180.165,174.5,168.135,172.805,168.065,176.09,167.46,112.5,102.5
49,62b0bb288da21573831b4f45,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",ME,MECHANICAL ENGINEERING,160.58,122.99,142.275,147.035,136.24,136.425,153.45,,
50,62b0bb288da21573831b4f47,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",MM,MECHANICAL ENGINEERING (MANUFACTURING),153.47,111,149.33,140.87,143.74,,145.5,,
51,62b0bb268da21573831b4612,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",CS,COMPUTER SCIENCE AND ENGINEERING,182.32,175.845,179.295,177.42,178.01,174.495,169.78,157.24,
52,62b0bb268da21573831b4613,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,175.95,171.22,166.615,174.36,168.33,174.67,160.01,162.01,
53,62b0bb268da21573831b4614,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",IT,INFORMATION TECHNOLOGY,179.065,174.935,171.1,174.86,170,177.525,169.5,161.32,
54,62b0bb268da21573831b4615,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",ME,MECHANICAL ENGINEERING,161.98,145.46,156.55,159.615,129.5,118.85,149.9,136.615,
55,62b0bb268da21573831b4618,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103 ",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),86.0,,,,,,,,
56,62b0bb268da21573831b4617,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",CE,CIVIL  ENGINEERING,159.31,127,149,150.87,136.135,142.925,146.285,,
57,62b0bb268da21573831b4616,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",CS,COMPUTER SCIENCE AND ENGINEERING,177.89,174.01,170.55,174.385,172.22,177.495,167,149.845,
58,62b0bb268da21573831b461a,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,172.845,168.58,158.3,167.78,161.54,164,160.635,,
59,62b0bb268da21573831b4619,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",IT,INFORMATION TECHNOLOGY,176.31,172.65,162.35,173.6666667,170.32,168.87,166.085,158.81,152.92
60,62b0bb268da21573831b461b,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001 ",XC,CIVIL ENGINEERING (TAMIL MEDIUM),140.0,,,,,,,,
61,62b0bb268da21573831b461c,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",CS,COMPUTER SCIENCE AND ENGINEERING,176.625,174.065,164.195,175.035,169.15,174.25,164.095,128.77,146.76
62,62b0bb268da21573831b461e,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,172.82,167.5,168.475,165.5,162.33,168.5,159.47,,
63,62b0bb268da21573831b461d,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,166.185,159.045,139.615,159.67,150.5,161.215,153.25,,
64,62b0bb268da21573831b461f,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",ME,MECHANICAL ENGINEERING,157.305,140.815,128.42,153.835,145.77,,141.53,,
65,62b0bb268da21573831b4620,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326 ",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),133.815,,,,,,,,
66,62b0bb268da21573831b4621,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",CS,COMPUTER SCIENCE AND ENGINEERING,185.755,182.14,181.475,181.59,175.5,182.185,175.295,165.21,
67,62b0bb268da21573831b4622,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,180.78,176.44,174.75,177.075,168.76,,169.535,155.36,158.99
68,62b0bb268da21573831b4623,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,173.845,165.76,122.5,170.255,164,161.735,164.745,125.6,
69,62b0bb268da21573831b4624,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",ME,MECHANICAL ENGINEERING,167.645,159.54,137.5,162.22,149.85,160,159.87,,150
70,62b0bb268da21573831b4625,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CE,CIVIL  ENGINEERING,124.1,,,,,,,,
71,62b0bb268da21573831b4626,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CS,COMPUTER SCIENCE AND ENGINEERING,171.605,161,170.24,163.9,139.385,161.12,138.89,,
72,62b0bb268da21573831b4627,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,160.08,130.76,163.845,144.045,119.1,,,,
73,62b0bb268da21573831b4628,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,134.815,128,134.275,,,,,,
74,62b0bb268da21573831b4629,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",IT,INFORMATION TECHNOLOGY,170.395,151.57,169.495,155.265,,,117.5,,
75,62b0bb268da21573831b462a,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",ME,MECHANICAL ENGINEERING,147.6,144.42,146.01,,,,,,
76,62b0bb268da21573831b462b,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",AE,AERONAUTICAL ENGINEERING,115.33,,,,,,,,
77,62b0bb268da21573831b462c,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",CE,CIVIL  ENGINEERING,156.315,,,,,,,,
78,62b0bb268da21573831b462d,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",CS,COMPUTER SCIENCE AND ENGINEERING,162.475,157.5,129,153.975,141.5,154.11,136.5,,
79,62b0bb268da21573831b462e,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144.33,137.67,,86.5,,,137.955,,
80,62b0bb268da21573831b4630,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,99.5,,,,,,,,
81,62b0bb268da21573831b462f,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,80.0,,,,,,,,
82,62b0bb268da21573831b4631,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",IT,INFORMATION TECHNOLOGY,160.68,145.11,158.35,155.645,146.41,141.67,129.825,,
83,62b0bb268da21573831b4632,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",ME,MECHANICAL ENGINEERING,124.385,,,,,,,,
84,62b0bb268da21573831b4633,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",TX,TEXTILE TECHNOLOGY,155.5,,,,,,,,
85,62b0bb268da21573831b4634,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH  Road, Thiruvallur District 631204",FD,FOOD TECHNOLOGY,168.35,,,,,,,,
86,62b0bb268da21573831b4635,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH  Road, Thiruvallur District 631204",ME,MECHANICAL ENGINEERING,141.0,,,,,,,,
87,62b0bb268da21573831b4636,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",AD,Artificial Intelligence and Data Science,173.56,168.5,,164.615,157.89,,128.955,,
88,62b0bb268da21573831b4637,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",BT,BIO TECHNOLOGY,168.865,139.5,136.5,152.5,151.825,162.275,95.5,142,
89,62b0bb268da21573831b4638,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",CS,COMPUTER SCIENCE AND ENGINEERING,176.145,171.33,169,168.81,167,165.755,145.1,,
90,62b0bb268da21573831b463a,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,168.21,165.395,165.495,160.505,140.5,157.5,124,,
91,62b0bb268da21573831b4639,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,167.54,160.795,,164.5,,,136.915,,
92,62b0bb268da21573831b463b,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",IT,INFORMATION TECHNOLOGY,173.495,169.67,166.635,163.55,162.19,167.57,143.87,170.99,
93,62b0bb268da21573831b463c,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",ME,MECHANICAL ENGINEERING,141.5,98.5,,,,,,,
94,62b0bb268da21573831b463d,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",MZ,Mechatronics Engineering,147.0,122,,,,,,,
95,62b0bb268da21573831b463e,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",AL,Artificial Intelligence and Machine Learning,184.855,182.495,181.35,178.745,176.21,178.955,164.405,,
96,62b0bb268da21573831b463f,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,184.23,182.58,174.53,180.5,175.525,182.5,162.81,,
97,62b0bb268da21573831b4640,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,187.175,186,182.22,182.99,178.955,186,170.5,146.175,
98,62b0bb268da21573831b4641,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,183.065,181.56,176.65,178.385,174.645,176.02,162.185,143.5,
99,62b0bb268da21573831b4642,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,INFORMATION TECHNOLOGY,185.86,184.5,181.13,183.33,177.12,185.48,168.395,139,
100,62b0bb268da21573831b4643,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",AD,Artificial Intelligence and Data Science,189.0,188,186,183.135,183.845,181.095,171.16,164.35,
101,62b0bb268da21573831b4644,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,186.53,185.53,186.095,185,178.21,186.5,169.075,155.5,
102,62b0bb268da21573831b4646,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CD,COMPUTER SCIENCE AND DESIGN,185.315,184,184.495,180.815,179.01,183.975,167.5,,
103,62b0bb268da21573831b4645,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CE,CIVIL  ENGINEERING,177.27,175.405,172.5,176,168.33,169.64,175,,
104,62b0bb268da21573831b4647,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,191.01,189.49,188.44,187,186.34,190,174.965,157.81,171
105,62b0bb268da21573831b4648,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,188.0,186.385,183.925,183.43,181.045,184.855,170.12,148.605,
106,62b0bb268da21573831b464a,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,185.9,182.67,178.44,182.24,180.5,179.15,166.145,,
107,62b0bb268da21573831b4649,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,182.325,181.5,,177.425,173.865,,164.385,,
108,62b0bb268da21573831b464b,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,INFORMATION TECHNOLOGY,189.735,189,184.945,186.505,184.755,,174.11,,
109,62b0bb268da21573831b464c,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",ME,MECHANICAL ENGINEERING,178.9,174.725,178.065,171.055,178,173.5,154,,
110,62b0bb268da21573831b464e,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CE,CIVIL  ENGINEERING,106.5,,,,,,,,
111,62b0bb268da21573831b464d,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CS,COMPUTER SCIENCE AND ENGINEERING,178.68,173.24,169.395,172.59,162.9,175.13,156.935,172.935,
112,62b0bb268da21573831b4650,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,171.405,168.615,165.075,167.745,155.5,166.315,139.065,144.38,
113,62b0bb268da21573831b464f,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,161.13,150.78,146.69,148.5,150.925,158.01,130.705,,
114,62b0bb268da21573831b4651,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",IT,INFORMATION TECHNOLOGY,176.79,172.845,170.935,171.53,167.705,176.56,158.265,,
115,62b0bb268da21573831b4652,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",ME,MECHANICAL ENGINEERING,151.9,139.57,,129.5,117.5,,144.25,,
116,62b0bb268da21573831b4653,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",AD,Artificial Intelligence and Data Science,161.525,150.755,149.12,148.815,135.76,,132.56,155.525,138.53
117,62b0bb268da21573831b4654,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",CS,COMPUTER SCIENCE AND ENGINEERING,171.805,161.48,165,149.045,155.285,169.755,119.925,139.63,
118,62b0bb268da21573831b4655,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",ME,MECHANICAL ENGINEERING,128.705,,,,,,,,
119,62b0bb268da21573831b4656,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CE,CIVIL  ENGINEERING,171.0,,,,,,,,
120,62b0bb268da21573831b4657,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CS,COMPUTER SCIENCE AND ENGINEERING,178.5,174.3,159.5,170.19,164.22,162.855,151.64,,
121,62b0bb268da21573831b4658,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,157.0,83,137.46,135.47,,151.56,81.555,,
