,_id,coc,con,brc,brn,BC,BCM,MBC,OC,SC,SCA,ST
0,62b0baafccc07e59eb46bde8,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",BY,Bio- Medical Engineering (SS),3449,3493,3867,1273,9422,29257,35187
1,62b0baafccc07e59eb46bde9,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CE,Civil Engineering,3256,4625,4633,2668,6356,28880,14076
2,62b0baafccc07e59eb46bdea,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CM,Computer Science and Engineering (SS),642,1078,1415,411,6568,6946,10568
3,62b0baafccc07e59eb46bdeb,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CS,Computer Science and Engineering,206,126,499,87,1934,,14448
4,62b0baafccc07e59eb46bdec,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EC,Electronics and Communication Engineering,325,433,873,188,1614,8812,4568
5,62b0baafccc07e59eb46bded,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EE,Electrical and Electronics Engineering,1146,2018,1443,476,5405,10801,6607
6,62b0baafccc07e59eb46bdef,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EM,Electronics and Communication Engg. (SS),1328,1615,3149,846,8967,27071,14797
7,62b0baafccc07e59eb46bdee,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",GI,Geo-Informatics,5106,6326,6201,3817,12551,15170,19106
8,62b0baafccc07e59eb46bdf0,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IE,Industrial Engineering,6408,7300,9683,5155,19602,25540,
9,62b0baafccc07e59eb46bdf1,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IM,Information Tech. (SS),1764,2991,3342,1052,10369,26720,7558
10,62b0baafccc07e59eb46bdf2,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MA,Material Science and Engineering (SS),9439,7378,13971,6508,16586,44133,
11,62b0baafccc07e59eb46bdf3,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",ME,Mechanical Engineering,1795,2667,3865,1106,6213,13664,10416
12,62b0baafccc07e59eb46bdf4,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MI,Mining Engineering,6331,5392,9176,4162,8937,21097,
13,62b0baafccc07e59eb46bdf5,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MN,Manufacturing Engineering,8369,9519,10657,5852,20386,35378,
14,62b0baafccc07e59eb46bdf6,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",PT,Printing and Packaging Technology,9868,10396,13830,8161,17585,17069,
15,62b0baafccc07e59eb46bdf7,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",XC,Civil Engineering (Tamil Medium),16187,13413,21314,11206,32376,22280,
16,62b0baafccc07e59eb46bdf8,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",XM,Mechanical Engineering (Tamil Medium),15562,20225,24309,10938,41003,,
17,62b0baafccc07e59eb46bdf9,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",AP,Apparel Technology (SS),17755,16763,26459,12328,39955,65694,
18,62b0baafccc07e59eb46bdfa,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CH,Chemical Engineering,3260,3719,5743,2170,11088,12592,44461
19,62b0baafccc07e59eb46bdfb,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CL,Chemical Engineering (SS),5259,7005,8971,3963,20375,40247,
20,62b0baafccc07e59eb46bdfc,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CR,Ceramic Technology (SS),20915,26057,27630,17005,35267,65628,
21,62b0baafccc07e59eb46bdfd,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",FS,Food Technology (SS),6076,11155,12672,4506,15320,39631,32957
22,62b0baafccc07e59eb46bdff,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",IB,Industrial Bio-Technology,4092,6769,8578,1715,17921,31732,
23,62b0baafccc07e59eb46bdfe,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",IS,Industrial Bio-Tech. (SS),5718,8454,13697,2441,20003,40335,
24,62b0baafccc07e59eb46be04,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",LE,Leather Technology,20888,28533,25205,16090,32136,57605,52143
25,62b0baafccc07e59eb46be01,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PM,Pharmaceutical Tech (SS),12678,11434,17525,9224,30144,36608,53859
26,62b0baafccc07e59eb46be00,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PP,Petroleum Engineering and Technology (SS),13221,11734,17205,9337,30877,61188,
27,62b0baafccc07e59eb46be02,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",TX,Textile Technology,19154,23180,19531,13139,37402,45083,39575
28,62b0baafccc07e59eb46be03,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",AE,Aeronautical Engineering,2448,4941,5341,1312,8936,18211,
29,62b0baafccc07e59eb46be05,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",AS,Automobile Engineering (SS),8433,10270,12125,6192,23459,54611,
30,62b0baafccc07e59eb46be06,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",AU,Automobile Engineering,5247,8925,10203,3916,15542,26348,30827
31,62b0baafccc07e59eb46be07,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",CM,Computer Science and Engineering (SS),1299,3237,2234,914,9059,31354,32495
32,62b0baafccc07e59eb46be08,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",CS,Computer Science and Engineering,857,2418,1488,516,5466,2027,18814
33,62b0baafccc07e59eb46be09,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",EC,Electronics and Communication Engineering,1313,2073,2391,831,6006,12968,21681
34,62b0baafccc07e59eb46be0a,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",EI,Electronics and Instrumentation Engineering,3319,3976,5284,2323,15208,36390,
35,62b0baafccc07e59eb46be0c,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",EM,Electronics and Communication Engg. (SS),2180,4689,4872,1639,13110,35522,36643
36,62b0baafccc07e59eb46be0b,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",IM,Information Tech. (SS),2490,3913,4974,1975,14961,36143,33996
37,62b0baafccc07e59eb46be0d,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",MF,Mechanical Engg. (SS),2682,6184,5232,2188,14656,48154,47150
38,62b0baafccc07e59eb46be0e,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",PR,Production Engineering,8797,9590,11409,5682,23859,46911,37237
39,62b0baafccc07e59eb46be0f,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Kancheepuram District 600 044",RP,Rubber and Plastic Tech.,14285,16112,20023,9812,35560,54105,47136
40,62b0baafccc07e59eb46be10,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",AM,Computer Science and Engineering (AI and Machine Learning),51756,29267,68623,28763,82512,68787,
41,62b0baafccc07e59eb46be11,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",BD,Computer Science and Engineering (Big Data Analytics),89543,73179,101310,61909,100599,,
42,62b0baafccc07e59eb46be12,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",CE,Civil Engineering,96444,67919,98335,61949,84582,,
43,62b0baafccc07e59eb46be13,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",CH,Chemical Engineering,62047,42409,72959,26891,65958,,
44,62b0baafccc07e59eb46be16,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",CS,Computer Science and Engineering,73770,99783,63419,40188,67009,72923,
45,62b0baafccc07e59eb46be17,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",CZ,Civil and Structural Engineering,,,94025,75559,99234,,
46,62b0baafccc07e59eb46be14,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",EC,Electronics and Communication Engineering,57817,87230,58050,20448,59323,85466,90543
47,62b0baafccc07e59eb46be15,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",EE,Electrical and Electronics Engineering,97184,70297,94382,63808,89821,87064,
48,62b0baafccc07e59eb46be19,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",EI,Electronics and Instrumentation Engineering,,,,99427,,82410,
49,62b0baafccc07e59eb46be18,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",IT,Information Technology,98023,100307,92826,53167,87615,73428,
50,62b0baafccc07e59eb46be1b,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",ME,Mechanical Engineering,98641,87235,87426,58217,75945,95676,
51,62b0baafccc07e59eb46be1a,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore 608002",MM,Mechanical Engineering(Manufacturing),,,100631,98793,101587,,
52,62b0baafccc07e59eb46be1d,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",CS,Computer Science and Engineering,45041,56525,57378,30184,70603,96913,0
53,62b0baafccc07e59eb46be1c,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",EC,Electronics and Communication Engineering,70079,75517,71302,38549,83043,74739,
54,62b0baafccc07e59eb46be1e,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",IT,Information Technology,71936,,55779,40267,82437,,
55,62b0baafccc07e59eb46be1f,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",ME,Mechanical Engineering,99916,90313,76885,51335,99803,82961,
56,62b0baafccc07e59eb46be22,1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",XM,Mechanical Engineering (Tamil Medium),,,,79490,,,
57,62b0baafccc07e59eb46be20,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",CE,Civil Engineering,,,,94414,,,
58,62b0baafccc07e59eb46be21,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",CS,Computer Science and Engineering,65428,75613,60689,47660,79911,,
59,62b0baafccc07e59eb46be23,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",EC,Electronics and Communication Engineering,88466,82368,93806,62823,86626,56081,
60,62b0baafccc07e59eb46be24,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",IT,Information Technology,94225,87314,68752,62512,92121,,
61,62b0baafccc07e59eb46be25,1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",XC,Civil Engineering (Tamil Medium),,,,96052,,,
62,62b0baafccc07e59eb46be26,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",CS,Computer Science and Engineering,57342,52733,62895,34823,85568,,82730
63,62b0baafccc07e59eb46be27,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",EC,Electronics and Communication Engineering,81861,,87961,51201,73827,72933,
64,62b0baafccc07e59eb46be28,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",EE,Electrical and Electronics Engineering,78135,75142,99570,73709,97080,,
65,62b0baafccc07e59eb46be29,1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",ME,Mechanical Engineering,87273,,98386,78433,82279,87578,
66,62b0baafccc07e59eb46be2a,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",CS,Computer Science and Engineering,30128,31082,28908,16907,43082,82863,78530
67,62b0baafccc07e59eb46be2b,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EC,Electronics and Communication Engineering,36756,80172,42231,25089,50239,54042,
68,62b0baafccc07e59eb46be2d,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EE,Electrical and Electronics Engineering,62857,57505,69330,39667,71210,,
69,62b0baafccc07e59eb46be2c,1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",ME,Mechanical Engineering,54339,82880,61786,34670,80448,88673,79360
70,62b0baafccc07e59eb46be2e,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CE,Civil Engineering,,88975,95921,83419,,,
71,62b0baafccc07e59eb46be2f,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CS,Computer Science and Engineering,84474,55210,86026,54134,65207,,
72,62b0baafccc07e59eb46be30,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EC,Electronics and Communication Engineering,84495,66701,,65951,99017,,
73,62b0baafccc07e59eb46be33,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EE,Electrical and Electronics Engineering,,,,96719,,,
74,62b0baafccc07e59eb46be31,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",IT,Information Technology,94814,55795,,60300,89331,,
75,62b0baafccc07e59eb46be32,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",ME,Mechanical Engineering,,96061,,95187,,,
76,62b0baafccc07e59eb46be34,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",AE,Aeronautical Engineering,,,,87277,,,
77,62b0baafccc07e59eb46be35,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",CS,Computer Science and Engineering,101321,,,100247,101538,80952,
78,62b0baafccc07e59eb46be36,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EC,Electronics and Communication Engineering,,,,65887,,,
79,62b0baafccc07e59eb46be38,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EE,Electrical and Electronics Engineering,,,,98101,,,
80,62b0baafccc07e59eb46be37,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EI,Electronics and Instrumentation Engineering,,,,95792,,,
81,62b0baafccc07e59eb46be39,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",IT,Information Technology,,,,101548,,,
82,62b0baafccc07e59eb46be3c,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",ME,Mechanical Engineering,,,,101003,,,
83,62b0baafccc07e59eb46be3a,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",TX,Textile Technology,,,,92751,,,
84,62b0baafccc07e59eb46be3b,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH  Road, Thiruvallur District 631204",EC,Electronics and Communication Engineering,,,,97119,,,
85,62b0baafccc07e59eb46be3d,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",BT,Bio Technology,101351,,,55937,93444,,
86,62b0baafccc07e59eb46be42,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",CE,Civil Engineering,,,,27625,,,
87,62b0baafccc07e59eb46be3e,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",CS,Computer Science and Engineering,78910,,86531,54252,92553,,
88,62b0baafccc07e59eb46be3f,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EC,Electronics and Communication Engineering,90205,,,80034,84745,,
89,62b0baafccc07e59eb46be40,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EE,Electrical and Electronics Engineering,99141,,82825,71768,77471,,
90,62b0baafccc07e59eb46be41,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",IT,Information Technology,85508,69533,83694,63109,,,
91,62b0baafccc07e59eb46be43,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",ME,Mechanical Engineering,,,,98270,,,
92,62b0baafccc07e59eb46be44,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,Computer Science and Engineering,16259,23509,25787,12259,79113,,
93,62b0baafccc07e59eb46be45,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,Electronics and Communication Engineering,25039,37660,40825,16696,78890,,
94,62b0baafccc07e59eb46be46,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EE,Electrical and Electronics Engineering,55905,77092,83544,39775,67801,,70425
95,62b0baafccc07e59eb46be47,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EI,Electronics and Instrumentation Engineering,93144,,70710,64021,,,
96,62b0baafccc07e59eb46be48,1112,"R M D Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,Information Technology,21029,24813,36126,17096,70945,,
97,62b0baafccc07e59eb46be4a,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CE,Civil Engineering,58582,65014,83798,35327,69137,,
98,62b0baafccc07e59eb46be49,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,Computer Science and Engineering,8946,15609,16557,6261,47334,50116,73833
99,62b0baafccc07e59eb46be4b,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,Electronics and Communication Engineering,13504,24615,23004,9246,54889,,64163
100,62b0baafccc07e59eb46be4c,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EE,Electrical and Electronics Engineering,33616,39598,50661,23712,94875,,
101,62b0baafccc07e59eb46be4d,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EI,Electronics and Instrumentation Engineering,52540,56930,75384,33716,92029,,
102,62b0baafccc07e59eb46be4e,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,Information Technology,12257,16295,22797,9809,58846,,
103,62b0baafccc07e59eb46be4f,1113,"R M K Engineering College, Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",ME,Mechanical Engineering,27891,47347,36364,18171,71393,,
104,62b0baafccc07e59eb46be50,1114,"S A Engineering College, Thiruverkadu, Chennai 600077",CE,Civil Engineering,,,,101109,,,
105,62b0baafccc07e59eb46be51,1114,"S A Engineering College, Thiruverkadu, Chennai 600077",CS,Computer Science and Engineering,63942,65550,70718,48243,100509,,
106,62b0baafccc07e59eb46be52,1114,"S A Engineering College, Thiruverkadu, Chennai 600077",EC,Electronics and Communication Engineering,95525,,,84441,,,
107,62b0baafccc07e59eb46be53,1114,"S A Engineering College, Thiruverkadu, Chennai 600077",EE,Electrical and Electronics Engineering,,,,97434,,,
108,62b0baafccc07e59eb46be54,1114,"S A Engineering College, Thiruverkadu, Chennai 600077",IT,Information Technology,60277,54422,78283,48405,92753,,
109,62b0baafccc07e59eb46be56,1114,"S A Engineering College, Thiruverkadu, Chennai 600077",ME,Mechanical Engineering,,,,97779,,,
110,62b0baafccc07e59eb46be55,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",AU,Automobile Engineering,,,,57316,,,
111,62b0baafccc07e59eb46be57,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",CH,Chemical Engineering,,,,75730,,,
112,62b0baafccc07e59eb46be5c,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",CS,Computer Science and Engineering,99677,,,88276,,,
113,62b0baafccc07e59eb46be58,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",EC,Electronics and Communication Engineering,,,,100935,,,
114,62b0baafccc07e59eb46be5f,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",EE,Electrical and Electronics Engineering,,,,81638,,,
115,62b0baafccc07e59eb46be59,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",ME,Mechanical Engineering,,,,100998,,,
116,62b0baafccc07e59eb46be5a,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CE,Civil Engineering,,,,99306,,,
117,62b0baafccc07e59eb46be5b,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CS,Computer Science and Engineering,92302,,101647,63111,100742,,
118,62b0baafccc07e59eb46be5e,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EC,Electronics and Communication Engineering,,,,101303,,,
119,62b0baafccc07e59eb46be5d,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EE,Electrical and Electronics Engineering,,,,100009,,,
120,62b0baafccc07e59eb46be60,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",ME,Mechanical Engineering,,,,101387,,,
121,62b0baafccc07e59eb46be61,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",BM,Bio- Medical Engineering,28931,31544,31992,11013,47221,,
122,62b0baafccc07e59eb46be62,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CE,Civil Engineering,101342,,77063,63685,100584,,
123,62b0baafccc07e59eb46be63,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CS,Computer Science and Engineering,34735,46189,49284,28930,61380,77645,
124,62b0baafccc07e59eb46be64,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EC,Electronics and Communication Engineering,39976,62074,62172,19012,70552,,
125,62b0baafccc07e59eb46be65,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EE,Electrical and Electronics Engineering,61764,76897,100331,27368,96401,99196,79610
126,62b0baafccc07e59eb46be68,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",IT,Information Technology,43630,59025,59984,32619,70278,96323,61124
127,62b0baafccc07e59eb46be66,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",ME,Mechanical Engineering,72306,36651,79941,28988,83963,,
128,62b0baafccc07e59eb46be67,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",AU,Automobile Engineering,,,,101575,,,
129,62b0baafccc07e59eb46be6a,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",CE,Civil Engineering,,,,72528,,,
130,62b0baafccc07e59eb46be69,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",CS,Computer Science and Engineering,23809,41653,35271,17958,80299,69616,59922
131,62b0baafccc07e59eb46be6c,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EC,Electronics and Communication Engineering,36140,64213,53131,27538,96367,,
132,62b0baafccc07e59eb46be6b,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EE,Electrical and Electronics Engineering,80242,60279,87835,50121,89162,,
133,62b0baafccc07e59eb46be6d,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EI,Electronics and Instrumentation Engineering,,,,99112,,,
134,62b0baafccc07e59eb46be6e,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",IT,Information Technology,29472,36311,52724,25109,88001,,
135,62b0baafccc07e59eb46be6f,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",ME,Mechanical Engineering,92382,86982,87598,64712,100772,,
136,62b0baafccc07e59eb46be70,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",CS,Computer Science and Engineering,100517,,96745,96503,100834,,
137,62b0baafccc07e59eb46be71,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",EC,Electronics and Communication Engineering,,,,100172,,,
138,62b0baafccc07e59eb46be72,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",EE,Electrical and Electronics Engineering,,,,98421,,,
139,62b0baafccc07e59eb46be74,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",ME,Mechanical Engineering,,,,101449,,,
140,62b0baafccc07e59eb46be73,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",BT,Bio Technology,39625,42607,64391,23228,66542,,
141,62b0baafccc07e59eb46be75,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",CE,Civil Engineering,,,,101576,,,
142,62b0baafccc07e59eb46be76,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",CH,Chemical Engineering,44451,60732,58425,24153,58155,88379,
143,62b0baafccc07e59eb46be77,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",CS,Computer Science and Engineering,44460,64873,67034,32049,82162,40103,
144,62b0baafccc07e59eb46be78,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",EC,Electronics and Communication Engineering,63492,,88805,47090,98320,92087,
